g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.5,0.15,3,1,0.5156745,1,30,0.51427144,0.5170775
0.9,0.15,3,2,0.90551025,1,89,0.9028895,0.908131
0.5,0.15,4,1,0.51640165,1,39,0.5134635,0.51933974
0.9,0.15,4,2,0.9054778,1,90,0.90339196,0.9075637
0.5,0.15,5,1,0.5173981,1,33,0.51338106,0.5214152
0.9,0.15,5,2,0.9060317,1,88,0.9034085,0.90865487
0.5,0.15,6,1,0.5161938,1,39,0.51482755,0.51756
0.9,0.15,6,2,0.90551776,1,96,0.9032196,0.9078159
0.5,0.15,7,1,0.51406103,1,32,0.5120043,0.5161177
0.9,0.15,7,2,0.90616316,1,89,0.9032677,0.90905863
0.5,0.15,8,1,0.5160338,1,35,0.51357764,0.51849
0.9,0.15,8,2,0.90560085,1,93,0.9033342,0.90786755
0.5,0.15,9,1,0.51714367,1,31,0.51424134,0.52004594
0.9,0.15,9,2,0.90523124,1,94,0.90304875,0.9074137
0.5,0.15,10,1,0.5156692,1,34,0.51342595,0.51791257
0.9,0.15,10,2,0.90571034,1,88,0.9032689,0.90815187
0.5,0.15,11,1,0.51732314,1,32,0.5145076,0.5201387
0.9,0.15,11,2,0.9049596,1,96,0.9029834,0.9069359
0.5,0.15,12,1,0.51581204,1,35,0.51397663,0.5176475
0.9,0.15,12,2,0.9049002,1,89,0.9030287,0.90677166
0.5,0.15,13,1,0.5169761,1,38,0.5155949,0.5183574
0.9,0.15,13,2,0.9049527,1,92,0.90314525,0.9067602
0.5,0.15,14,1,0.5152022,1,31,0.511921,0.51848346
0.9,0.15,14,2,0.9056979,1,90,0.9032915,0.90810424
0.5,0.15,15,1,0.51500374,1,38,0.5138448,0.51616263
0.9,0.15,15,2,0.9060856,1,91,0.90334004,0.90883124
0.5,0.15,16,1,0.51535517,1,33,0.51158047,0.51912993
0.9,0.15,16,2,0.9057051,1,90,0.9032666,0.9081435
0.5,0.15,17,1,0.51617545,1,37,0.5141813,0.51816964
0.9,0.15,17,2,0.9047612,1,88,0.90299237,0.90653
0.5,0.15,18,1,0.5153042,1,32,0.5108691,0.51973933
0.9,0.15,18,2,0.9057009,1,86,0.9032971,0.9081047
0.5,0.15,19,1,0.5147768,1,38,0.5133451,0.5162086
0.9,0.15,19,2,0.905003,1,88,0.9032662,0.90673983
0.5,0.15,20,1,0.51610655,1,34,0.5145396,0.5176735
0.9,0.15,20,2,0.90555185,1,90,0.9031149,0.9079887
0.5,0.15,21,1,0.51605445,1,36,0.5130978,0.5190111
0.9,0.15,21,2,0.90590316,1,98,0.9033186,0.9084878
0.5,0.15,22,1,0.5155066,1,38,0.5136915,0.5173218
0.9,0.15,22,2,0.9058047,1,90,0.9031276,0.9084818
0.5,0.15,23,1,0.5161051,1,38,0.513342,0.5188682
0.9,0.15,23,2,0.9051011,1,91,0.9033293,0.9068729
0.5,0.15,24,1,0.5144256,1,40,0.51276344,0.51608765
0.9,0.15,24,2,0.905719,1,89,0.9031317,0.9083063
0.5,0.15,25,1,0.5156552,1,41,0.5133778,0.51793265
0.9,0.15,25,2,0.9049427,1,88,0.9030204,0.90686494
0.5,0.15,26,1,0.5174145,1,33,0.5147673,0.5200618
0.9,0.15,26,2,0.9052553,1,91,0.90313184,0.9073788
0.5,0.15,27,1,0.5179646,1,39,0.5145004,0.52142876
0.9,0.15,27,2,0.90497637,1,86,0.9032108,0.906742
0.5,0.15,28,1,0.51673746,1,37,0.5126314,0.5208435
0.9,0.15,28,2,0.9055193,1,88,0.9032357,0.907803
0.5,0.15,29,1,0.51440716,1,34,0.5114307,0.51738364
0.9,0.15,29,2,0.90533,1,88,0.9031263,0.9075337
0.5,0.15,30,1,0.51531684,1,33,0.51431173,0.51632196
0.9,0.15,30,2,0.9054078,1,94,0.9032323,0.9075833
0.5,0.15,31,1,0.51746196,1,32,0.5152215,0.5197025
0.9,0.15,31,2,0.9049866,1,89,0.90294623,0.907027
0.5,0.15,32,1,0.5157508,1,36,0.514758,0.51674366
0.9,0.15,32,2,0.9058221,1,91,0.9032185,0.9084257
0.5,0.15,33,1,0.51497155,1,33,0.5125376,0.5174055
0.9,0.15,33,2,0.9053692,1,92,0.9031936,0.9075449
0.5,0.15,34,1,0.5155465,1,41,0.51293045,0.5181625
0.9,0.15,34,2,0.90575284,1,91,0.9035701,0.9079356
0.5,0.15,35,1,0.51471615,1,42,0.51189154,0.5175408
0.9,0.15,35,2,0.90524036,1,93,0.90307045,0.9074102
0.5,0.15,36,1,0.5169305,1,39,0.5126496,0.5212115
0.9,0.15,36,2,0.9057962,1,87,0.90327233,0.90832
0.5,0.15,37,1,0.51471573,1,35,0.5129014,0.51653004
0.9,0.15,37,2,0.90532666,1,84,0.9030408,0.9076125
0.5,0.15,38,1,0.5153311,1,39,0.51330847,0.5173537
0.9,0.15,38,2,0.9056858,1,93,0.9031958,0.9081757
0.5,0.15,39,1,0.5168495,1,41,0.5151575,0.5185415
0.9,0.15,39,2,0.90557873,1,90,0.9030522,0.90810525
0.5,0.15,40,1,0.5142978,1,38,0.5124427,0.5161529
0.9,0.15,40,2,0.90536463,1,87,0.90314025,0.907589
0.5,0.15,41,1,0.5135503,1,38,0.5133675,0.5137331
0.9,0.15,41,2,0.9053079,1,86,0.9030602,0.9075556
0.5,0.15,42,1,0.51559865,1,34,0.51471853,0.5164788
0.9,0.15,42,2,0.9047744,1,85,0.9032879,0.9062609
0.5,0.15,43,1,0.5164196,1,36,0.5124225,0.5204167
0.9,0.15,43,2,0.9057273,1,87,0.9030564,0.9083983
0.5,0.15,44,1,0.5150012,1,33,0.5130793,0.51692307
0.9,0.15,44,2,0.9059353,1,90,0.90337074,0.9084998
0.5,0.15,45,1,0.51600826,1,32,0.5135711,0.5184455
0.9,0.15,45,2,0.90511763,1,86,0.90325224,0.906983
0.5,0.15,46,1,0.5158477,1,39,0.51287115,0.5188243
0.9,0.15,46,2,0.90553886,1,88,0.9032786,0.9077992
0.5,0.15,47,1,0.5161684,1,35,0.51421326,0.51812357
0.9,0.15,47,2,0.9051255,1,88,0.9032639,0.90698713
0.5,0.15,48,1,0.5160724,1,37,0.51315814,0.5189866
0.9,0.15,48,2,0.90477186,1,90,0.903146,0.9063977
0.5,0.15,49,1,0.5157645,1,40,0.51296866,0.51856035
0.9,0.15,49,2,0.9055806,1,89,0.9032346,0.90792656
0.5,0.15,50,1,0.5173549,1,36,0.51374835,0.5209614
0.9,0.15,50,2,0.9061068,1,89,0.90333307,0.90888065
0.5,0.15,51,1,0.5161692,1,31,0.51457936,0.517759
0.9,0.15,51,2,0.90582263,1,96,0.9034285,0.9082167
0.5,0.15,52,1,0.5174967,1,38,0.51269925,0.52229416
0.9,0.15,52,2,0.90477705,1,92,0.90309507,0.90645903
0.5,0.15,53,1,0.51396537,1,38,0.51175135,0.5161793
0.9,0.15,53,2,0.90547466,1,94,0.90318877,0.9077605
0.5,0.15,54,1,0.5163647,1,38,0.5143409,0.51838857
0.9,0.15,54,2,0.9050789,1,87,0.9030487,0.9071091
0.5,0.15,55,1,0.51448,1,35,0.5136225,0.51533747
0.9,0.15,55,2,0.9056824,1,85,0.90327936,0.9080854
0.5,0.15,56,1,0.5151038,1,39,0.513701,0.5165066
0.9,0.15,56,2,0.9055816,1,88,0.9032918,0.9078714
0.5,0.15,57,1,0.5147599,1,36,0.51352596,0.5159938
0.9,0.15,57,2,0.9050527,1,90,0.9031076,0.90699786
0.5,0.15,58,1,0.51326114,1,34,0.5108938,0.5156284
0.9,0.15,58,2,0.9046584,1,94,0.9030662,0.90625054
0.5,0.15,59,1,0.51468325,1,31,0.51260626,0.5167603
0.9,0.15,59,2,0.90530664,1,89,0.90296644,0.90764683
0.5,0.15,60,1,0.51404995,1,34,0.51261204,0.5154878
0.9,0.15,60,2,0.9054157,1,94,0.9034192,0.90741223
0.5,0.15,61,1,0.51707196,1,29,0.5133927,0.5207513
0.9,0.15,61,2,0.90528804,1,90,0.9029497,0.9076264
0.5,0.15,62,1,0.51758814,1,34,0.5146316,0.52054465
0.9,0.15,62,2,0.9056216,1,89,0.9032311,0.9080121
0.5,0.15,63,1,0.5148789,1,32,0.51348644,0.51627135
0.9,0.15,63,2,0.90567064,1,88,0.90329564,0.90804565
0.5,0.15,64,1,0.5140764,1,36,0.51240283,0.51575
0.9,0.15,64,2,0.90593034,1,93,0.9030626,0.9087981
0.5,0.15,65,1,0.5167786,1,48,0.513745,0.51981217
0.9,0.15,65,2,0.9053957,1,87,0.903208,0.9075834
0.5,0.15,66,1,0.515511,1,43,0.5140447,0.51697725
0.9,0.15,66,2,0.9059818,1,94,0.90332824,0.9086354
0.5,0.15,67,1,0.51445246,1,32,0.5121329,0.51677203
0.9,0.15,67,2,0.9061849,1,92,0.9031092,0.90926063
0.5,0.15,68,1,0.5150844,1,35,0.5140801,0.51608866
0.9,0.15,68,2,0.9053611,1,86,0.90326554,0.90745664
0.5,0.15,69,1,0.5164716,1,32,0.5138909,0.5190524
0.9,0.15,69,2,0.9054406,1,91,0.9031979,0.9076833
0.5,0.15,70,1,0.5153198,1,34,0.5124976,0.5181421
0.9,0.15,70,2,0.90560186,1,90,0.90314025,0.9080635
0.5,0.15,71,1,0.5164878,1,35,0.51501894,0.5179566
0.9,0.15,71,2,0.904976,1,97,0.9032547,0.9066973
0.5,0.15,72,1,0.5151063,1,36,0.51261836,0.5175943
0.9,0.15,72,2,0.90533704,1,88,0.90320224,0.90747184
0.5,0.15,73,1,0.5160451,1,37,0.5142237,0.51786643
0.9,0.15,73,2,0.90515786,1,90,0.90315795,0.9071578
0.5,0.15,74,1,0.5145158,1,31,0.51240283,0.51662886
0.9,0.15,74,2,0.9055245,1,88,0.9032802,0.9077687
0.5,0.15,75,1,0.51491433,1,34,0.5133697,0.5164589
0.9,0.15,75,2,0.9053873,1,95,0.90323514,0.90753937
0.5,0.15,76,1,0.5150125,1,38,0.5144442,0.51558083
0.9,0.15,76,2,0.9051443,1,90,0.90309274,0.9071958
0.5,0.15,77,1,0.5144337,1,35,0.51453793,0.51432943
0.9,0.15,77,2,0.9058191,1,88,0.90314466,0.9084936
0.5,0.15,78,1,0.51530516,1,35,0.513875,0.5167353
0.9,0.15,78,2,0.9056423,1,92,0.90323114,0.90805334
0.5,0.15,79,1,0.51638216,1,32,0.5141301,0.51863426
0.9,0.15,79,2,0.90512675,1,91,0.9031561,0.9070974
0.5,0.15,80,1,0.5151472,1,36,0.51364386,0.5166505
0.9,0.15,80,2,0.90539443,1,90,0.90344626,0.9073427
0.5,0.15,81,1,0.514376,1,34,0.51214916,0.51660275
0.9,0.15,81,2,0.90547526,1,94,0.90310156,0.90784895
0.5,0.15,82,1,0.51515675,1,34,0.5131932,0.51712036
0.9,0.15,82,2,0.9054308,1,93,0.9031629,0.90769875
0.5,0.15,83,1,0.5160057,1,32,0.5131415,0.51886994
0.9,0.15,83,2,0.9057952,1,87,0.9030749,0.9085156
0.5,0.15,84,1,0.5153144,1,37,0.5131487,0.51748
0.9,0.15,84,2,0.90503293,1,88,0.902931,0.9071349
0.5,0.15,85,1,0.5141002,1,35,0.5129952,0.51520526
0.9,0.15,85,2,0.9051716,1,87,0.90317166,0.9071715
0.5,0.15,86,1,0.5156226,1,32,0.5133589,0.5178863
0.9,0.15,86,2,0.9054894,1,93,0.90331835,0.9076605
0.5,0.15,87,1,0.5139287,1,33,0.51164055,0.51621693
0.9,0.15,87,2,0.9062032,1,92,0.9032422,0.90916425
0.5,0.15,88,1,0.5172562,1,39,0.5133609,0.5211514
0.9,0.15,88,2,0.9055708,1,97,0.9028939,0.90824765
0.5,0.15,89,1,0.51531386,1,32,0.51397383,0.5166539
0.9,0.15,89,2,0.9055909,1,90,0.90345216,0.9077296
0.5,0.15,90,1,0.51456934,1,34,0.51180345,0.51733524
0.9,0.15,90,2,0.90480644,1,88,0.9034596,0.90615326
0.5,0.15,91,1,0.51456636,1,33,0.51211464,0.5170181
0.9,0.15,91,2,0.9054096,1,89,0.9033317,0.9074874
0.5,0.15,92,1,0.51616484,1,44,0.5139885,0.5183411
0.9,0.15,92,2,0.9056371,1,92,0.9031298,0.9081443
0.5,0.15,93,1,0.51601577,1,29,0.5130629,0.5189687
0.9,0.15,93,2,0.9050828,1,91,0.9029932,0.9071724
0.5,0.15,94,1,0.51487255,1,36,0.51227635,0.5174687
0.9,0.15,94,2,0.9055278,1,90,0.9030666,0.9079889
0.5,0.15,95,1,0.51602525,1,34,0.51354104,0.5185094
0.9,0.15,95,2,0.9054728,1,91,0.90332216,0.90762347
0.5,0.15,96,1,0.5151652,1,35,0.5127737,0.5175567
0.9,0.15,96,2,0.90496796,1,93,0.9032813,0.9066547
0.5,0.15,97,1,0.5144151,1,37,0.5137612,0.51506895
0.9,0.15,97,2,0.90555,1,90,0.9030167,0.9080833
0.5,0.15,98,1,0.5141339,1,33,0.51212096,0.5161467
0.9,0.15,98,2,0.9055368,1,91,0.9032915,0.90778196
0.5,0.15,99,1,0.51634175,1,35,0.51331633,0.51936716
0.9,0.15,99,2,0.9056194,1,90,0.9032658,0.907973
0.5,0.15,100,1,0.51413715,1,30,0.5128246,0.5154497
0.9,0.15,100,2,0.90527695,1,92,0.9032428,0.9073111
0.5,0.2,1,1,0.51524323,1,32,0.51328886,0.5171976
0.9,0.2,1,2,0.90586436,1,93,0.90328366,0.90844506
0.5,0.2,2,1,0.5157633,1,31,0.5125947,0.5189319
0.9,0.2,2,2,0.90558326,1,88,0.90301245,0.908154
0.5,0.2,3,1,0.5176038,1,31,0.5143561,0.52085155
0.9,0.2,3,2,0.9048128,1,87,0.9031692,0.9064564
0.5,0.2,4,1,0.51571333,1,28,0.51420957,0.51721704
0.9,0.2,4,2,0.90547687,1,87,0.9031077,0.907846
0.5,0.2,5,1,0.5177757,1,34,0.5149762,0.52057517
0.9,0.2,5,2,0.9055768,1,91,0.90330535,0.90784836
0.5,0.2,6,1,0.51690865,1,42,0.51612735,0.5176899
0.9,0.2,6,2,0.9054128,1,90,0.90309876,0.9077268
0.5,0.2,7,1,0.51627254,1,39,0.51344097,0.5191041
0.9,0.2,7,2,0.9056149,1,89,0.90327996,0.9079498
0.5,0.2,8,1,0.5162734,1,31,0.5141786,0.5183681
0.9,0.2,8,2,0.9056683,1,87,0.90343535,0.9079012
0.5,0.2,9,1,0.515907,1,47,0.51496273,0.5168512
0.9,0.2,9,2,0.9059943,1,88,0.90319914,0.9087894
0.5,0.2,10,1,0.5160514,1,35,0.5134808,0.51862204
0.9,0.2,10,2,0.90551907,1,93,0.9031442,0.907894
0.5,0.2,11,1,0.5155214,1,31,0.5122719,0.5187709
0.9,0.2,11,2,0.90518004,1,88,0.90311766,0.90724236
0.5,0.2,12,1,0.51480234,1,37,0.5127568,0.51684785
0.9,0.2,12,2,0.9049702,1,89,0.90301466,0.90692574
0.5,0.2,13,1,0.5173567,1,45,0.5139593,0.5207541
0.9,0.2,13,2,0.9056795,1,92,0.9031144,0.90824467
0.5,0.2,14,1,0.5164371,1,50,0.5119476,0.5209267
0.9,0.2,14,2,0.90537024,1,92,0.9030253,0.9077152
0.5,0.2,15,1,0.51520306,1,33,0.5141728,0.5162333
0.9,0.2,15,2,0.90449625,1,94,0.9027209,0.9062715
0.5,0.2,16,1,0.5170334,1,27,0.5152526,0.51881427
0.9,0.2,16,2,0.9051511,1,87,0.90293807,0.90736425
0.5,0.2,17,1,0.51583314,1,40,0.5134683,0.51819795
0.9,0.2,17,2,0.9054317,1,86,0.9031728,0.90769064
0.5,0.2,18,1,0.51581186,1,32,0.5133163,0.51830745
0.9,0.2,18,2,0.90535057,1,89,0.90316856,0.9075326
0.5,0.2,19,1,0.51565593,1,35,0.5154573,0.5158546
0.9,0.2,19,2,0.90589285,1,92,0.90334654,0.90843916
0.5,0.2,20,1,0.51629025,1,40,0.5146946,0.517886
0.9,0.2,20,2,0.9047531,1,96,0.9028483,0.90665793
0.5,0.2,21,1,0.51619667,1,33,0.51395047,0.51844287
0.9,0.2,21,2,0.9055932,1,92,0.9032706,0.9079158
0.5,0.2,22,1,0.51463383,1,32,0.51244485,0.5168228
0.9,0.2,22,2,0.9054649,1,95,0.9029459,0.9079839
0.5,0.2,23,1,0.5170654,1,34,0.51426744,0.5198634
0.9,0.2,23,2,0.90464675,1,88,0.9032135,0.90608007
0.5,0.2,24,1,0.5149846,1,38,0.51243085,0.5175383
0.9,0.2,24,2,0.9058455,1,88,0.9032456,0.9084454
0.5,0.2,25,1,0.51614624,1,38,0.51328075,0.51901174
0.9,0.2,25,2,0.9051759,1,88,0.9032123,0.9071396
0.5,0.2,26,1,0.5175964,1,39,0.51454884,0.520644
0.9,0.2,26,2,0.9058232,1,88,0.90337074,0.90827566
0.5,0.2,27,1,0.5125986,1,43,0.5114268,0.5137704
0.9,0.2,27,2,0.905797,1,91,0.9033984,0.90819556
0.5,0.2,28,1,0.5144699,1,35,0.5119332,0.5170067
0.9,0.2,28,2,0.90502656,1,96,0.90317965,0.90687346
0.5,0.2,29,1,0.5141423,1,36,0.51236314,0.5159214
0.9,0.2,29,2,0.90603274,1,94,0.90331703,0.90874845
0.5,0.2,30,1,0.5167565,1,37,0.5153475,0.51816547
0.9,0.2,30,2,0.9048053,1,93,0.9030303,0.9065803
0.5,0.2,31,1,0.5155231,1,29,0.5144878,0.5165583
0.9,0.2,31,2,0.9044882,1,85,0.9030157,0.90596074
0.5,0.2,32,1,0.5149765,1,35,0.51405,0.515903
0.9,0.2,32,2,0.9047457,1,86,0.9031608,0.9063306
0.5,0.2,33,1,0.51616704,1,33,0.51338303,0.518951
0.9,0.2,33,2,0.90583116,1,90,0.9033602,0.9083021
0.5,0.2,34,1,0.51569676,1,36,0.5123,0.5190935
0.9,0.2,34,2,0.9053352,1,93,0.9032915,0.9073788
0.5,0.2,35,1,0.51492023,1,37,0.51366967,0.5161708
0.9,0.2,35,2,0.9045384,1,93,0.90289813,0.9061786
0.5,0.2,36,1,0.5172727,1,32,0.51434976,0.5201957
0.9,0.2,36,2,0.90524644,1,91,0.90311164,0.90738124
0.5,0.2,37,1,0.5140052,1,30,0.5119495,0.5160609
0.9,0.2,37,2,0.9058032,1,94,0.9033632,0.9082432
0.5,0.2,38,1,0.516448,1,36,0.5138754,0.51902056
0.9,0.2,38,2,0.9053496,1,92,0.90339136,0.9073079
0.5,0.2,39,1,0.5124391,1,32,0.51153374,0.51334447
0.9,0.2,39,2,0.90552145,1,90,0.903184,0.90785885
0.5,0.2,40,1,0.5156971,1,35,0.514316,0.51707816
0.9,0.2,40,2,0.90558654,1,88,0.9033882,0.9077849
0.5,0.2,41,1,0.5154183,1,33,0.5123961,0.5184404
0.9,0.2,41,2,0.9057836,1,96,0.90353185,0.90803534
0.5,0.2,42,1,0.51554614,1,43,0.51283646,0.51825583
0.9,0.2,42,2,0.90552616,1,93,0.9032728,0.9077795
0.5,0.2,43,1,0.5158276,1,36,0.5135714,0.5180838
0.9,0.2,43,2,0.9053048,1,90,0.9029406,0.90766895
0.5,0.2,44,1,0.51757324,1,32,0.5156246,0.51952183
0.9,0.2,44,2,0.90496016,1,90,0.90301204,0.9069082
0.5,0.2,45,1,0.5169923,1,36,0.5134643,0.5205202
0.9,0.2,45,2,0.9049989,1,91,0.9031917,0.90680605
0.5,0.2,46,1,0.5165041,1,36,0.5125997,0.5204085
0.9,0.2,46,2,0.9059475,1,88,0.90345514,0.90843993
0.5,0.2,47,1,0.5152123,1,35,0.5140409,0.5163837
0.9,0.2,47,2,0.90561455,1,89,0.9030523,0.90817684
0.5,0.2,48,1,0.5130337,1,38,0.5112661,0.5148012
0.9,0.2,48,2,0.9056319,1,91,0.90319484,0.908069
0.5,0.2,49,1,0.51620847,1,30,0.5136391,0.51877785
0.9,0.2,49,2,0.9053513,1,89,0.903356,0.90734655
0.5,0.2,50,1,0.51484823,1,39,0.513408,0.51628846
0.9,0.2,50,2,0.90562016,1,94,0.9031249,0.90811545
0.5,0.2,51,1,0.5140226,1,43,0.51152843,0.5165167
0.9,0.2,51,2,0.9055306,1,95,0.9030337,0.90802747
0.5,0.2,52,1,0.5163083,1,35,0.5133224,0.5192942
0.9,0.2,52,2,0.9051119,1,91,0.9032235,0.90700036
0.5,0.2,53,1,0.51526445,1,31,0.5122401,0.5182888
0.9,0.2,53,2,0.9050118,1,89,0.90311736,0.90690625
0.5,0.2,54,1,0.5151623,1,29,0.5141226,0.51620203
0.9,0.2,54,2,0.905271,1,95,0.9032292,0.90731287
0.5,0.2,55,1,0.514776,1,36,0.51321757,0.5163345
0.9,0.2,55,2,0.9051985,1,93,0.9030572,0.9073398
0.5,0.2,56,1,0.5164657,1,28,0.51402855,0.5189029
0.9,0.2,56,2,0.9049925,1,89,0.90310484,0.90688026
0.5,0.2,57,1,0.5157884,1,38,0.51417434,0.5174024
0.9,0.2,57,2,0.9050797,1,91,0.9030106,0.9071488
0.5,0.2,58,1,0.51517695,1,40,0.51326776,0.51708615
0.9,0.2,58,2,0.9054516,1,88,0.90309757,0.9078057
0.5,0.2,59,1,0.5166702,1,30,0.51385784,0.5194826
0.9,0.2,59,2,0.9058799,1,90,0.90313756,0.90862226
0.5,0.2,60,1,0.5160456,1,35,0.5142015,0.5178896
0.9,0.2,60,2,0.9058107,1,88,0.90312964,0.9084918
0.5,0.2,61,1,0.51581615,1,34,0.5122831,0.5193492
0.9,0.2,61,2,0.90497833,1,89,0.90306544,0.90689117
0.5,0.2,62,1,0.51549304,1,36,0.5129011,0.51808494
0.9,0.2,62,2,0.905384,1,88,0.90306014,0.9077079
0.5,0.2,63,1,0.51399934,1,31,0.51241016,0.51558846
0.9,0.2,63,2,0.90528,1,87,0.9033134,0.9072466
0.5,0.2,64,1,0.5168008,1,34,0.5136359,0.5199657
0.9,0.2,64,2,0.90564954,1,92,0.9031542,0.9081449
0.5,0.2,65,1,0.51494664,1,40,0.5132775,0.5166158
0.9,0.2,65,2,0.9051509,1,89,0.9031268,0.907175
0.5,0.2,66,1,0.51644707,1,40,0.5145165,0.5183776
0.9,0.2,66,2,0.90538216,1,90,0.903107,0.9076573
0.5,0.2,67,1,0.5155465,1,36,0.51185215,0.51924086
0.9,0.2,67,2,0.9050275,1,87,0.90296316,0.90709186
0.5,0.2,68,1,0.51627654,1,39,0.51457924,0.5179738
0.9,0.2,68,2,0.904982,1,93,0.9030817,0.9068823
0.5,0.2,69,1,0.5162051,1,40,0.5135402,0.51887
0.9,0.2,69,2,0.90517527,1,99,0.90295655,0.90739393
0.5,0.2,70,1,0.5141903,1,31,0.5135288,0.51485175
0.9,0.2,70,2,0.90588915,1,90,0.9032124,0.9085659
0.5,0.2,71,1,0.5138252,1,35,0.51143205,0.51621825
0.9,0.2,71,2,0.90480083,1,90,0.9031018,0.90649986
0.5,0.2,72,1,0.51488453,1,35,0.51266545,0.51710355
0.9,0.2,72,2,0.9048997,1,87,0.9030674,0.90673196
0.5,0.2,73,1,0.51782054,1,31,0.51479167,0.5208494
0.9,0.2,73,2,0.9052929,1,85,0.90292376,0.9076621
0.5,0.2,74,1,0.51414466,1,33,0.51258093,0.51570845
0.9,0.2,74,2,0.90566224,1,87,0.9030266,0.9082979
0.5,0.2,75,1,0.5154492,1,43,0.5118234,0.519075
0.9,0.2,75,2,0.9048806,1,95,0.9031614,0.9065998
0.5,0.2,76,1,0.5159291,1,37,0.5125934,0.5192648
0.9,0.2,76,2,0.90525293,1,92,0.90299267,0.90751314
0.5,0.2,77,1,0.5133939,1,35,0.5130273,0.51376045
0.9,0.2,77,2,0.9052482,1,89,0.9032501,0.90724635
0.5,0.2,78,1,0.5139711,1,31,0.51199776,0.5159445
0.9,0.2,78,2,0.90554225,1,87,0.9029789,0.9081056
0.5,0.2,79,1,0.5163252,1,28,0.51420754,0.51844287
0.9,0.2,79,2,0.9053557,1,85,0.90308034,0.9076311
0.5,0.2,80,1,0.5142,1,33,0.514013,0.51438695
0.9,0.2,80,2,0.905223,1,89,0.9030837,0.9073624
0.5,0.2,81,1,0.51766825,1,36,0.514874,0.5204625
0.9,0.2,81,2,0.905575,1,94,0.9030945,0.9080555
0.5,0.2,82,1,0.51648355,1,42,0.51353365,0.5194334
0.9,0.2,82,2,0.90514135,1,88,0.90306973,0.9072129
0.5,0.2,83,1,0.5168861,1,34,0.51352185,0.5202504
0.9,0.2,83,2,0.90579987,1,90,0.90347594,0.90812385
0.5,0.2,84,1,0.5170144,1,35,0.51411194,0.51991683
0.9,0.2,84,2,0.9054933,1,89,0.9033527,0.907634
0.5,0.2,85,1,0.5146323,1,35,0.51240385,0.51686066
0.9,0.2,85,2,0.90586084,1,87,0.90319276,0.9085289
0.5,0.2,86,1,0.51549876,1,36,0.5126843,0.5183132
0.9,0.2,86,2,0.9061243,1,84,0.9030393,0.9092093
0.5,0.2,87,1,0.5149115,1,40,0.5133687,0.5164542
0.9,0.2,87,2,0.9048085,1,88,0.9030765,0.9065405
0.5,0.2,88,1,0.5153898,1,31,0.5122804,0.5184992
0.9,0.2,88,2,0.90547895,1,93,0.9032092,0.9077487
0.5,0.2,89,1,0.517603,1,45,0.51377475,0.52143115
0.9,0.2,89,2,0.9052259,1,88,0.90309745,0.9073543
0.5,0.2,90,1,0.51569843,1,40,0.5127647,0.51863223
0.9,0.2,90,2,0.90544194,1,88,0.9031246,0.90775937
0.5,0.2,91,1,0.51418775,1,40,0.51358414,0.51479137
0.9,0.2,91,2,0.90565497,1,93,0.90307623,0.90823364
0.5,0.2,92,1,0.51629287,1,44,0.5140319,0.5185539
0.9,0.2,92,2,0.9050071,1,91,0.90303975,0.90697455
0.5,0.2,93,1,0.5160032,1,37,0.512337,0.51966935
0.9,0.2,93,2,0.905331,1,86,0.9031624,0.9074997
0.5,0.2,94,1,0.5163697,1,42,0.5138533,0.51888615
0.9,0.2,94,2,0.905651,1,90,0.9033348,0.90796715
0.5,0.2,95,1,0.5163278,1,36,0.5123982,0.5202574
0.9,0.2,95,2,0.9054005,1,87,0.9032795,0.90752155
0.5,0.2,96,1,0.514151,1,33,0.51160115,0.51670074
0.9,0.2,96,2,0.9054526,1,88,0.9032134,0.9076918
0.5,0.2,97,1,0.51471746,1,30,0.5133822,0.5160528
0.9,0.2,97,2,0.90517336,1,89,0.9033984,0.9069484
0.5,0.2,98,1,0.5146273,1,35,0.512617,0.51663756
0.9,0.2,98,2,0.90573305,1,86,0.9033121,0.90815395
0.5,0.2,99,1,0.5157012,1,44,0.5133817,0.5180207
0.9,0.2,99,2,0.9060028,1,92,0.90315145,0.90885425
0.5,0.2,100,1,0.51396763,1,41,0.51342326,0.51451194
0.9,0.2,100,2,0.9054223,1,91,0.90312976,0.9077147
0.5,0.25,1,1,0.51601154,1,31,0.51306826,0.5189548
0.9,0.25,1,2,0.9057895,1,92,0.90324986,0.9083291
0.5,0.25,2,1,0.51501995,1,37,0.5137857,0.51625425
0.9,0.25,2,2,0.90507865,1,90,0.9030461,0.9071112
0.5,0.25,3,1,0.5151624,1,34,0.51409084,0.51623404
0.9,0.25,3,2,0.90520984,1,91,0.9029877,0.9074319
0.5,0.25,4,1,0.51563114,1,39,0.5136338,0.5176285
0.9,0.25,4,2,0.90483063,1,91,0.90301204,0.90664923
0.5,0.25,5,1,0.51550376,1,33,0.51343566,0.5175718
0.9,0.25,5,2,0.9056549,1,95,0.9035674,0.9077425
0.5,0.25,6,1,0.51547045,1,42,0.51288307,0.51805776
0.9,0.25,6,2,0.90499395,1,91,0.9030432,0.9069447
0.5,0.25,7,1,0.5151756,1,33,0.5137279,0.51662326
0.9,0.25,7,2,0.90562254,1,91,0.90333146,0.90791357
0.5,0.25,8,1,0.5154358,1,32,0.5123141,0.51855755
0.9,0.25,8,2,0.9050336,1,88,0.9030069,0.90706027
