Tolerance,Size,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.85,0.01,72,1,0.9870919189312158,0.99,0,0.029306261116034966,0.9967665215354095
0.85,0.01,73,1,0.9868800179123844,0.99,0,0.016338417,0.9966834684272268
0.85,0.01,74,1,0.9865691550578469,0.99,0,0.011645156618865175,0.9964168722137963
0.85,0.01,75,1,0.9871277176527821,0.99,0,0.025221937416021484,0.9968439376551737
0.85,0.01,76,1,0.9873773298705226,0.99,0,0.039750983,0.9969493131710795
0.85,0.01,77,1,0.9869773580364695,0.99,0,0.036163288,0.9965815405662265
0.85,0.01,78,1,0.987032506,0.99,0,0.025747291,0.9967424573074385
0.85,0.01,79,1,0.9867148663930554,0.99,0,0.018166817,0.9964981800193512
0.85,0.01,80,1,0.9869292526093614,0.99,0,0.024025282655320977,0.9966555553361699
0.85,0.01,81,1,0.9870583570991597,0.99,0,0.025313450483146753,0.9967729521154831
0.85,0.01,82,1,0.9870773909742898,0.99,0,0.032868444,0.9967158651874649
0.85,0.01,83,1,0.9873760312659318,0.99,0,0.03545274,0.996991418
0.85,0.01,84,1,0.9871728440646694,0.99,0,0.02252099,0.9969168021907125
0.85,0.01,85,1,0.9867017373223989,0.99,0,0.015576964881125569,0.9965110784581693
0.85,0.01,86,1,0.9868560239210801,0.99,0,0.007899055,0.9967444781570894
0.85,0.01,87,1,0.9873981285744418,0.99,0,0.028058707863473663,0.9970884257533407
0.85,0.01,88,1,0.986930447,0.99,0,0.028482082654817713,0.996611743
0.85,0.01,89,1,0.9870269082651941,0.99,0,0.024691706745979466,0.9967474658562973
0.85,0.01,90,1,0.9870972608681041,0.99,0,0.036876867,0.9966954466696373
0.85,0.01,91,1,0.986833469,0.99,0,0.020119525,0.9965982559642562
0.85,0.01,92,1,0.9869636107469185,0.99,0,0.017045445043255735,0.9967607639358446
0.85,0.01,93,1,0.9869781084247549,0.99,0,0.020832552554730925,0.996737154
0.85,0.01,94,1,0.9868533163946335,0.99,0,0.019331909681280825,0.9966262598967885
0.85,0.01,95,1,0.986826062,0.99,0,0.017039350835406884,0.9966218877623434
0.85,0.01,96,1,0.9870607148743412,0.99,0,0.028272861,0.9967454406709463
0.85,0.01,97,1,0.9870417305540757,0.99,0,0.025651107,0.9967527469492587
0.85,0.01,98,1,0.9871708010866503,0.99,0,0.027633118030785046,0.9968631009154976
0.85,0.01,99,1,0.9872088676830725,0.99,0,0.037384766558000174,0.9968030505227197
0.85,0.01,100,1,0.9869555172356528,0.99,0,0.024816228,0.9966740959143705
0.85,0.05,1,1,0.9430695048990073,0.95,0,0.15742004832686193,0.9844194762975413
0.85,0.05,2,1,0.9430577010440523,0.95,0,0.1467017241878872,0.984971174
0.85,0.05,3,1,0.942492933,0.95,0,0.14385123110401707,0.9845267068401875
0.85,0.05,4,1,0.9439069471937905,0.95,0,0.17030230378489752,0.9846229810574165
0.85,0.05,5,1,0.9434834230216531,0.95,0,0.16342864888203082,0.984538937
0.85,0.05,6,1,0.9417132671679532,0.95,0,0.1360999488486422,0.9841139681321275
0.85,0.05,7,1,0.9428485483231417,0.95,0,0.1524323326382299,0.9844494017802424
0.85,0.05,8,1,0.9426299567458698,0.95,0,0.14799597940863063,0.984452798
0.85,0.05,9,1,0.941433457,0.95,0,0.12722447248781502,0.984286561
0.85,0.05,10,1,0.9419001918359323,0.95,0,0.13734318864814432,0.9842452972668688
0.85,0.05,11,1,0.9428133951452408,0.95,0,0.15832026859484005,0.9841025070689461
0.85,0.05,12,1,0.9440989797884588,0.95,0,0.1610234842647283,0.9853134795528654
0.85,0.05,13,1,0.9416652222049658,0.95,0,0.13437222210284755,0.9841543274734983
0.85,0.05,14,1,0.9428175488950773,0.95,0,0.14984014322012992,0.9845532018253373
0.85,0.05,15,1,0.9419466361667986,0.95,0,0.14525456680073726,0.9838777977123804
0.85,0.05,16,1,0.9423413615927418,0.95,0,0.14724816151556192,0.9841883721231202
0.85,0.05,17,1,0.9431797749411098,0.95,0,0.15381872586065304,0.9847250933137658
0.85,0.05,18,1,0.9432350207729799,0.95,0,0.15114901909012174,0.9849237577036568
0.85,0.05,19,1,0.942957722,0.95,0,0.14575386124649922,0.9849158202927014
0.85,0.05,20,1,0.9420824879892739,0.95,0,0.13731178143841785,0.9844388409656347
0.85,0.05,21,1,0.9424494079322783,0.95,0,0.14564752708873152,0.9843863490293073
0.85,0.05,22,1,0.942103332,0.95,0,0.13928879676749686,0.9843567287358339
0.85,0.05,23,1,0.9421824998577291,0.95,0,0.13802030598519818,0.9845068258510205
0.85,0.05,24,1,0.9433050467855812,0.95,0,0.15783820944326882,0.9846454066457031
0.85,0.05,25,1,0.9434612273580698,0.95,0,0.1649316519161838,0.9844364681708008
0.85,0.05,26,1,0.9418013225981653,0.95,0,0.14342779065142244,0.9838209821743098
0.85,0.05,27,1,0.9435626612223567,0.95,0,0.16683804787337803,0.9844429040301975
0.85,0.05,28,1,0.9430993800086949,0.95,0,0.15510938007895803,0.9845725378997336
0.85,0.05,29,1,0.9434824750027986,0.95,0,0.15301669371217205,0.9850859371759895
0.85,0.05,30,1,0.9424298192910194,0.95,0,0.14734145439969662,0.984276575
0.85,0.05,31,1,0.9418093468817113,0.95,0,0.12766722544908443,0.9846589322202705
0.85,0.05,32,1,0.9421894797650406,0.95,0,0.14068190692325516,0.9843740888619769
0.85,0.05,33,1,0.9423946312008146,0.95,0,0.14503839198207058,0.9843607490544326
0.85,0.05,34,1,0.9431584710090307,0.95,0,0.14875228071194888,0.9849693231299295
0.85,0.05,35,1,0.9432281766756591,0.95,0,0.15558798357591486,0.9846829236809087
0.85,0.05,36,1,0.9428058379242767,0.95,0,0.15401385672940138,0.9843212053555859
0.85,0.05,37,1,0.9425134665542418,0.95,0,0.14921382779798414,0.9842660791203608
0.85,0.05,38,1,0.9427478041965196,0.95,0,0.15315818051672525,0.9843051528112456
0.85,0.05,39,1,0.9429966657295427,0.95,0,0.15980142967722222,0.984217468
0.85,0.05,40,1,0.9427183769547178,0.95,0,0.1577486312723519,0.9840325740958954
0.85,0.05,41,1,0.9431437930991922,0.95,0,0.1547258600492153,0.9846394737860331
0.85,0.05,42,1,0.9425056683920353,0.95,0,0.15075162743776147,0.9841769337054184
0.85,0.05,43,1,0.9418954957801355,0.95,0,0.13525623768892994,0.9843501935744094
0.85,0.05,44,1,0.9419882383101786,0.95,0,0.14016803226050878,0.9841893017864772
0.85,0.05,45,1,0.9431490744985721,0.95,0,0.1523032203747051,0.9847725405050918
0.85,0.05,46,1,0.9433287380075002,0.95,0,0.14960839355234115,0.985103493
0.85,0.05,47,1,0.9427325780458017,0.95,0,0.14427929280466473,0.9847564351637562
0.85,0.05,48,1,0.9424882428507406,0.95,0,0.14556825896673956,0.9844313998972674
0.85,0.05,49,1,0.9422272505419383,0.95,0,0.14072104144920045,0.9844117878626091
0.85,0.05,50,1,0.9439422947375016,0.95,0,0.16412271612386434,0.9849854304540087
0.85,0.05,51,1,0.9428735996030928,0.95,0,0.14520481730274454,0.9848561670925845
0.85,0.05,52,1,0.9420798020962583,0.95,0,0.13656445073351223,0.9844753469048242
0.85,0.05,53,1,0.9427622524425275,0.95,0,0.1524958769464582,0.9843552195738997
0.85,0.05,54,1,0.9442450915209514,0.95,0,0.171621651,0.9849094831272561
0.85,0.05,55,1,0.9426287548104093,0.95,0,0.14521905387274586,0.9845976864387074
0.85,0.05,56,1,0.9430887865318952,0.95,0,0.14752560864911768,0.9849605327362518
0.85,0.05,57,1,0.9432970945029248,0.95,0,0.15076130178723424,0.985009505
0.85,0.05,58,1,0.9441201803884484,0.95,0,0.16481967167093942,0.9851359966367383
0.85,0.05,59,1,0.9433724926402274,0.95,0,0.15371753693994447,0.9849332797823476
0.85,0.05,60,1,0.9427159577466862,0.95,0,0.14730902521990413,0.9845794805112535
0.85,0.05,61,1,0.9435443515232806,0.95,0,0.16245154712649434,0.9846544991231114
0.85,0.05,62,1,0.9420595131369246,0.95,0,0.13983548388610853,0.9842818304659148
0.85,0.05,63,1,0.943068737,0.95,0,0.15632993777194393,0.9844760427037768
0.85,0.05,64,1,0.9437796982750357,0.95,0,0.16277292671385835,0.984885318
0.85,0.05,65,1,0.9427629162578152,0.95,0,0.1505845905151841,0.9844565123495325
0.85,0.05,66,1,0.9427002131876473,0.95,0,0.1501244047350898,0.9844147294219923
0.85,0.05,67,1,0.9421084140424599,0.95,0,0.14530368517246545,0.9840455050356175
0.85,0.05,68,1,0.9428054634398947,0.95,0,0.1581811349686718,0.9841014807278535
0.85,0.05,69,1,0.9431887506364988,0.95,0,0.15941907083649406,0.9844397864154466
0.85,0.05,70,1,0.9425548821723073,0.95,0,0.1444465531307324,0.9845605837008112
0.85,0.05,71,1,0.9424603159330882,0.95,0,0.1511922416510626,0.9841060040531946
0.85,0.05,72,1,0.941786669,0.95,0,0.1350949730041944,0.9842441270193529
0.85,0.05,73,1,0.9446632580090807,0.95,0,0.1747699054722699,0.9851839607741765
0.85,0.05,74,1,0.9428936624696359,0.95,0,0.15675436329382136,0.9842694150578369
0.85,0.05,75,1,0.9430149176231677,0.95,0,0.14801872061302382,0.9848568227289645
0.85,0.05,76,1,0.9438515490825059,0.95,0,0.16307814880343707,0.9849448859392991
0.85,0.05,77,1,0.9427882310965557,0.95,0,0.15227463263713087,0.9843942099628413
0.85,0.05,78,1,0.9421326839227144,0.95,0,0.1448171978239577,0.9840966568752805
0.85,0.05,79,1,0.9429379161213726,0.95,0,0.15705260722910994,0.984300301
0.85,0.05,80,1,0.9430536790085944,0.95,0,0.15500348603896918,0.984530005
0.85,0.05,81,1,0.9424180456887541,0.95,0,0.14829750155160096,0.9842138638012358
0.85,0.05,82,1,0.9444797376258006,0.95,0,0.17641171197498326,0.9849043705547912
0.85,0.05,83,1,0.9421154473694091,0.95,0,0.13659623647419086,0.9845111953112627
0.85,0.05,84,1,0.9420871853127145,0.95,0,0.1450765832197964,0.9840351117386573
0.85,0.05,85,1,0.9429499940785413,0.95,0,0.15160944181591676,0.9845994968292062
0.85,0.05,86,1,0.9437826222196608,0.95,0,0.1634776848591632,0.9848513031333712
0.85,0.05,87,1,0.9435136705365305,0.95,0,0.15873336849640624,0.9848178969596949
0.85,0.05,88,1,0.9432461061905998,0.95,0,0.15142294205389983,0.9849210095662155
0.85,0.05,89,1,0.9434465541728407,0.95,0,0.16037658407805305,0.9846607631251979
0.85,0.05,90,1,0.9435092273134421,0.95,0,0.16678540128505775,0.984389429
0.85,0.05,91,1,0.9433345507833906,0.95,0,0.16375351923138337,0.9843651313913909
0.85,0.05,92,1,0.9422933848008487,0.95,0,0.14927696722666106,0.984031091
0.85,0.05,93,1,0.9429770520784714,0.95,0,0.1532863844679938,0.9845397187948124
0.85,0.05,94,1,0.9429693711421413,0.95,0,0.15230429148856114,0.9845833227028559
0.85,0.05,95,1,0.9443286296028943,0.95,0,0.16889104392197724,0.9851411341124161
0.85,0.05,96,1,0.9428105360120549,0.95,0,0.15182787336365947,0.9844412024672334
0.85,0.05,97,1,0.9434178486451126,0.95,0,0.15703136661400582,0.9848066108572763
0.85,0.05,98,1,0.9447454671434125,0.95,0,0.17461555447046437,0.9852786204419889
0.85,0.05,99,1,0.9422565622237584,0.95,0,0.1451694596444123,0.9842085149910925
0.85,0.05,100,1,0.9432796044693218,0.95,0,0.15782074601363458,0.9846195443880423
0.85,0.1,1,1,0.9071133170737685,0.9,0,0.31366862708368737,0.973051616
0.85,0.1,2,1,0.9065966300977265,0.9,0,0.31821509324104263,0.9719723564151357
0.85,0.1,3,1,0.9053814082177207,0.9,0,0.3019015314517039,0.9724347278583887
0.85,0.1,4,1,0.9043248550927429,0.9,0,0.2962546868578847,0.9718882071188378
0.85,0.1,5,1,0.9065677923467726,0.9,0,0.307996126,0.9730757552616147
0.85,0.1,6,1,0.9080601529631127,0.9,0,0.32135018580481306,0.9732501493140346
0.85,0.1,7,1,0.9064640689857386,0.9,0,0.30825819548112054,0.9729313882640299
0.85,0.1,8,1,0.9080336536492774,0.9,0,0.32367302982789914,0.9729626118516526
0.85,0.1,9,1,0.9074105267822353,0.9,0,0.3189172586470631,0.9727986676861432
0.85,0.1,10,1,0.9083407552112733,0.9,0,0.3259180971645137,0.9730543838831351
0.85,0.1,11,1,0.9061658771608592,0.9,0,0.31130665679415775,0.9722613460904922
0.85,0.1,12,1,0.9064796376165011,0.9,0,0.3128489532315615,0.9724386025481611
0.85,0.1,13,1,0.9053397318765618,0.9,0,0.30577705453876536,0.9719578071363164
0.85,0.1,14,1,0.9078903013625501,0.9,0,0.32267018297440425,0.9729147589612324
0.85,0.1,15,1,0.9057518810913147,0.9,0,0.3072234775787833,0.972255037
0.85,0.1,16,1,0.9058005744868338,0.9,0,0.3078696962212701,0.9722373387385626
0.85,0.1,17,1,0.9071844261940888,0.9,0,0.31591443920634693,0.9728810914149484
0.85,0.1,18,1,0.9041392872371782,0.9,0,0.29732472978917246,0.971563127
0.85,0.1,19,1,0.9047576281178513,0.9,0,0.30462711929193265,0.9714387957651754
0.85,0.1,20,1,0.9084587100329062,0.9,0,0.3197403586982465,0.9738718601812014
0.85,0.1,21,1,0.906607678,0.9,0,0.3158009385125716,0.9722528709411767
0.85,0.1,22,1,0.9062191381957243,0.9,0,0.308200901,0.9726656089510756
0.85,0.1,23,1,0.9045198450043686,0.9,0,0.2962332702879477,0.9721072421950816
0.85,0.1,24,1,0.9049339270038125,0.9,0,0.3025079440829462,0.9718701473283539
0.85,0.1,25,1,0.9064207132543759,0.9,0,0.3127418361175841,0.9723850329362412
0.85,0.1,26,1,0.9038797072142384,0.9,0,0.2913756841814109,0.9719357097734417
0.85,0.1,27,1,0.9057714568185851,0.9,0,0.3062758179507986,0.9723820833594498
0.85,0.1,28,1,0.9071768588150022,0.9,0,0.3159664121090273,0.9728669084489995
0.85,0.1,29,1,0.9054706856883605,0.9,0,0.30368698121793725,0.972335542
0.85,0.1,30,1,0.9064573588415025,0.9,0,0.31149144741296836,0.9725646823335621
0.85,0.1,31,1,0.9054834750316824,0.9,0,0.3031816997968389,0.9724058945022207
0.85,0.1,32,1,0.9077269717446794,0.9,0,0.3210558499218172,0.9729126519472194
0.85,0.1,33,1,0.9049902710654394,0.9,0,0.298200422,0.9724113654135293
0.85,0.1,34,1,0.9080092877683342,0.9,0,0.3227433332269351,0.9730388382729341
0.85,0.1,35,1,0.9054164755419161,0.9,0,0.3036749263448131,0.972276648
0.85,0.1,36,1,0.9062498311131021,0.9,0,0.3111771719135977,0.9723690154686027
0.85,0.1,37,1,0.9060038457329372,0.9,0,0.3147952998275237,0.9716936841668719
0.85,0.1,38,1,0.906073852,0.9,0,0.3108934723807754,0.9722050055924271
0.85,0.1,39,1,0.9060523579494737,0.9,0,0.3113667157160089,0.9721285404198582
0.85,0.1,40,1,0.9048192721314005,0.9,0,0.2982925863247398,0.9722111261099177
0.85,0.1,41,1,0.907750487,0.9,0,0.3182680595405695,0.9732485341506228
0.85,0.1,42,1,0.9084084578794858,0.9,0,0.3234553755294066,0.9734032448072718
0.85,0.1,43,1,0.9047669682866823,0.9,0,0.3019265051818256,0.9717492419649993
0.85,0.1,44,1,0.9058896779357312,0.9,0,0.30707345571034605,0.9724248137385517
0.85,0.1,45,1,0.9063583939154309,0.9,0,0.3090395526427996,0.9727271540568339
0.85,0.1,46,1,0.9064053717183641,0.9,0,0.30890565939951276,0.9727942286426804
0.85,0.1,47,1,0.9052620295677599,0.9,0,0.30148439310580916,0.9723484336190872
0.85,0.1,48,1,0.9048685762696196,0.9,0,0.30047871910709856,0.9720230048432331
0.85,0.1,49,1,0.9071434619090527,0.9,0,0.3136167969074799,0.9730908691314493
0.85,0.1,50,1,0.9026099453276151,0.9,0,0.28981340534364586,0.9706984497702782
0.85,0.1,51,1,0.9057512745450692,0.9,0,0.3100461083354755,0.9719407374572463
0.85,0.1,52,1,0.9051069149515901,0.9,0,0.30298675163735583,0.9720091553198382
0.85,0.1,53,1,0.9062183241562195,0.9,0,0.30783617934078544,0.9727052291357119
0.85,0.1,54,1,0.9075357492486501,0.9,0,0.31469777025075785,0.9734066358039712
0.85,0.1,55,1,0.9034784195932973,0.9,0,0.29452290403337555,0.9711401435443994
0.85,0.1,56,1,0.905298363,0.9,0,0.3073080250195568,0.9717417339097283
0.85,0.1,57,1,0.9059242851319409,0.9,0,0.3096879676927778,0.9721727648474036
0.85,0.1,58,1,0.9078246982894439,0.9,0,0.3195305540135077,0.973190714
0.85,0.1,59,1,0.9058948989164651,0.9,0,0.3051554680017831,0.972643725
0.85,0.1,60,1,0.9070095171548821,0.9,0,0.31677977550036746,0.9725905995609394
0.85,0.1,61,1,0.9069150278237694,0.9,0,0.3163327762022593,0.972535278
0.85,0.1,62,1,0.9067319701248086,0.9,0,0.314971414,0.9724831430539517
0.85,0.1,63,1,0.905106231,0.9,0,0.3017843076468249,0.9721420007156513
0.85,0.1,64,1,0.9056159707178726,0.9,0,0.3073500471676364,0.972089962
0.85,0.1,65,1,0.9074362275498881,0.9,0,0.3153675603344319,0.9732216350182715
0.85,0.1,66,1,0.9063326566680324,0.9,0,0.31139841117156153,0.9724364617231956
0.85,0.1,67,1,0.9040078866425991,0.9,0,0.29216243343986115,0.9719907147762363
0.85,0.1,68,1,0.9063632283601593,0.9,0,0.31400655407320444,0.9721806366142653
0.85,0.1,69,1,0.9068750345474782,0.9,0,0.31687786581029775,0.972430276
0.85,0.1,70,1,0.9074117068208831,0.9,0,0.3176685287170515,0.9729387266101974
0.85,0.1,71,1,0.9063019748340315,0.9,0,0.30700620502213793,0.9728903937020188
0.85,0.1,72,1,0.9037574030304362,0.9,0,0.29496550450114833,0.9714009473114682
0.85,0.1,73,1,0.9058725351635337,0.9,0,0.3098535676063967,0.9720968648921045
0.85,0.1,74,1,0.9060516814742043,0.9,0,0.31047550377488586,0.9722268123296838
0.85,0.1,75,1,0.9047942009930326,0.9,0,0.30171994154221177,0.971802452
0.85,0.1,76,1,0.9025451248158692,0.9,0,0.2858391096560341,0.9710680153891843
0.85,0.1,77,1,0.907130997,0.9,0,0.31800043386004123,0.9725899483936853
0.85,0.1,78,1,0.9076195639922575,0.9,0,0.32181923778556454,0.9727084891263339
0.85,0.1,79,1,0.9045777327386061,0.9,0,0.2975752805540857,0.9720224496479968
0.85,0.1,80,1,0.9030724345272696,0.9,0,0.28824570051278775,0.9713865160844338
0.85,0.1,81,1,0.904601611,0.9,0,0.2969037075779149,0.9721236002510459
0.85,0.1,82,1,0.903832292,0.9,0,0.2943706212349472,0.9715502551915685
0.85,0.1,83,1,0.9058557074572658,0.9,0,0.3102954324622135,0.9720290713456047
0.85,0.1,84,1,0.9056216464965355,0.9,0,0.3083765269385114,0.971982215
0.85,0.1,85,1,0.9074046634994799,0.9,0,0.31736080814036993,0.9729650918727143
0.85,0.1,86,1,0.9067908703826262,0.9,0,0.3140020051038801,0.9726563
0.85,0.1,87,1,0.9065035388067033,0.9,0,0.31144229762670295,0.9726214544933703
0.85,0.1,88,1,0.9057382048703654,0.9,0,0.303532858,0.9726499100588204
0.85,0.1,89,1,0.9071895906504234,0.9,0,0.3159903028403196,0.9728784
0.85,0.1,90,1,0.9051458096283161,0.9,0,0.30385379573550053,0.971956033
0.85,0.1,91,1,0.9044580532528942,0.9,0,0.30118809248387274,0.9714880488938962
0.85,0.1,92,1,0.9061369089736441,0.9,0,0.3065068924062954,0.9727624663700157
0.85,0.1,93,1,0.9043176187796772,0.9,0,0.29855218219797036,0.9716248895109778
0.85,0.1,94,1,0.9062169295705316,0.9,0,0.31065731554270376,0.9723902200180673
0.85,0.1,95,1,0.9046341071893174,0.9,0,0.29653496842434823,0.9722006781632025
0.85,0.1,96,1,0.9066334497601329,0.9,0,0.31474996781714476,0.9723982810871311
0.85,0.1,97,1,0.906277701,0.9,0,0.31146761076058754,0.9723677115677677
0.85,0.1,98,1,0.905240166,0.9,0,0.3004136878495116,0.972443108
0.85,0.1,99,1,0.9043453151304114,0.9,0,0.2950778582660724,0.972041699
0.85,0.1,100,1,0.9049092360695914,0.9,0,0.3024052515470328,0.9718541232387645
0.85,0.15,1,1,0.9100878229269015,0.851,0,0.550943027,0.9734663163794055
0.85,0.15,2,1,0.9079494296119465,0.85,0,0.5420561447604942,0.9725188328210266
0.85,0.15,3,1,0.9071351257040525,0.851,0,0.5361387271890493,0.972605078
0.85,0.15,4,1,0.9071116994444901,0.85,0,0.5362124152295383,0.9725645143059523
0.85,0.15,5,1,0.9062586029690147,0.851,0,0.532447845,0.9722252073907366
0.85,0.15,6,1,0.9079487956125528,0.85,0,0.5409908302885333,0.9727060836109087
0.85,0.15,7,1,0.9076958097606348,0.85,0,0.5410320911101375,0.9724011718754283
0.85,0.15,8,1,0.9068853379790365,0.85,0,0.5338322056085933,0.9727182436914672
0.85,0.15,9,1,0.9069468654641513,0.85,0,0.5351729129610959,0.9725540335529252
0.85,0.15,10,1,0.9063481949383975,0.851,0,0.5330491069754032,0.9722245045789256
0.85,0.15,11,1,0.9062267750788819,0.85,0,0.5325568352643693,0.9721685291637957
0.85,0.15,12,1,0.9043812697290609,0.85,0,0.5234597644163291,0.9716027118430729
0.85,0.15,13,1,0.9073471594156485,0.85,0,0.5387671541805228,0.9723906897512588
0.85,0.15,14,1,0.9048629168347708,0.851,0,0.5252081879049834,0.9718608101753213
0.85,0.15,15,1,0.90944577,0.85,0,0.5469614153618434,0.9734135978650067
0.85,0.15,16,1,0.908156399,0.85,0,0.542166548,0.9727428437877995
0.85,0.15,17,1,0.908690241,0.85,0,0.544960478,0.9728778458274161
0.85,0.15,18,1,0.9061060458701862,0.85,0,0.5318273555281883,0.9721552265187742
0.85,0.15,19,1,0.9097169906728781,0.85,0,0.5494871186673411,0.9732869680856204
0.85,0.15,20,1,0.9078000053456449,0.85,0,0.5398880081530605,0.972725652
0.85,0.15,21,1,0.9056591870338153,0.85,0,0.5283487216169699,0.972243387
0.85,0.15,22,1,0.907253872,0.85,0,0.537922491,0.9724299985746118
0.85,0.15,23,1,0.9103873482372702,0.85,0,0.5530373328483442,0.9734491156588453
0.85,0.15,24,1,0.9068594086186822,0.85,0,0.535401293,0.9724108407495072
0.85,0.15,25,1,0.9081821836997361,0.851,0,0.5426589707596584,0.9726862801009264
0.85,0.15,26,1,0.9065200326967418,0.85,0,0.5331162959120805,0.9724148097763872
0.85,0.15,27,1,0.9069984687579181,0.85,0,0.535867595,0.972492152
0.85,0.15,28,1,0.9081112295507269,0.851,0,0.5415296214447334,0.9728021015694316
0.85,0.15,29,1,0.9072166466336674,0.85,0,0.5366013182191405,0.9726193516479957
0.85,0.15,30,1,0.9079250433835384,0.851,0,0.5409022740647497,0.9726937673809718
0.85,0.15,31,1,0.9117097057295407,0.85,0,0.5584442631701061,0.9740506661812057
0.85,0.15,32,1,0.9101967378080353,0.85,0,0.5518457571375489,0.9734351461616514
0.85,0.15,33,1,0.9063863590323168,0.852,0,0.5345673277847672,0.9720014821936487
0.85,0.15,34,1,0.907493442,0.851,0,0.5397504303040526,0.972389268
0.85,0.15,35,1,0.9074881238738527,0.852,0,0.540288804,0.9722880037923168
0.85,0.15,36,1,0.9109844427463302,0.85,0,0.5567022723714689,0.9735048257536578
0.85,0.15,37,1,0.9062932044384125,0.85,0,0.5324333999110464,0.9722684640608888
0.85,0.15,38,1,0.9069674486591051,0.85,0,0.5363511999369869,0.9723703160806556
0.85,0.15,39,1,0.9070824383409891,0.851,0,0.5337811224782544,0.9729591411402951
0.85,0.15,40,1,0.9083652036113665,0.85,0,0.5438152110808497,0.9726975552343988
0.85,0.15,41,1,0.9088994562828726,0.85,0,0.5461159709292742,0.9729200713452727
0.85,0.15,42,1,0.9062990745235794,0.85,0,0.5331010333775608,0.9721575523728767
0.85,0.15,43,1,0.9078659356650381,0.85,0,0.5375445583840773,0.9732167669499138
0.85,0.15,44,1,0.907849604,0.85,0,0.5399570098403458,0.9727718268053348
0.85,0.15,45,1,0.9059786274559277,0.85,0,0.5294694841416491,0.9724214174525652
0.85,0.15,46,1,0.906893471,0.85,0,0.5344769527000276,0.9726140331365474
0.85,0.15,47,1,0.9097692930673916,0.85,0,0.5492546059713642,0.9733895319666908
0.85,0.15,48,1,0.9064320930193802,0.851,0,0.5329597274582055,0.9723389810595869
0.85,0.15,49,1,0.910561743,0.851,0,0.553685223,0.9735399522232222
0.85,0.15,50,1,0.9072196368064956,0.852,0,0.5368979183534907,0.9725705282982023
0.85,0.15,51,1,0.9106003289059063,0.85,0,0.5551433551735265,0.9733280301527963
0.85,0.15,52,1,0.9074027596515514,0.85,0,0.5397684655140222,0.9722793997934684
0.85,0.15,53,1,0.9066852711138952,0.85,0,0.5363647481341888,0.9720359516397254
0.85,0.15,54,1,0.908816009,0.85,0,0.5451362544585159,0.9729947888177232
0.85,0.15,55,1,0.9075406014701272,0.85,0,0.5392787652841451,0.9725279843264772
0.85,0.15,56,1,0.9062036000226091,0.851,0,0.5340415857955148,0.9718792495920964
0.85,0.15,57,1,0.9089335223456314,0.85,0,0.5455473082218437,0.9730605013086528
0.85,0.15,58,1,0.9069217627414082,0.85,0,0.5352955830551429,0.9725028532742798
0.85,0.15,59,1,0.9102892752267074,0.85,0,0.5525235458935601,0.9734244039325571
0.85,0.15,60,1,0.9045902374357894,0.851,0,0.5240545932566861,0.9717435864085721
0.85,0.15,61,1,0.9093289276115848,0.85,0,0.5462817236011418,0.9733960812604867
0.85,0.15,62,1,0.9091079512862089,0.85,0,0.5468091723187869,0.9730430299275186
0.85,0.15,63,1,0.9053433755254989,0.85,0,0.5272078783995697,0.972073169
0.85,0.15,64,1,0.9077114641039677,0.85,0,0.5389783308345407,0.9727820170338667
0.85,0.15,65,1,0.9112800494632172,0.85,0,0.5565870730639996,0.9738729276513147
0.85,0.15,66,1,0.9081021187798202,0.85,0,0.5405177047870892,0.9729699565432438
0.85,0.15,67,1,0.9073409476707248,0.851,0,0.5382567851689206,0.9724734469357497
0.85,0.15,68,1,0.9056446096845912,0.85,0,0.5291786229527443,0.9720797838137399
0.85,0.15,69,1,0.9094765559058895,0.85,0,0.5488523244153504,0.973116126
0.85,0.15,70,1,0.9051081424489118,0.85,0,0.5268858465204442,0.9718532534951121
0.85,0.15,71,1,0.9097407796261374,0.85,0,0.5502247634369497,0.9731847824830528
0.85,0.15,72,1,0.9078173388957442,0.85,0,0.5408098208787159,0.9725833714869846
0.85,0.15,73,1,0.906657186,0.85,0,0.5320670398552365,0.9727613297613009
0.85,0.15,74,1,0.9056376708088784,0.85,0,0.528596663,0.9721743192724669
0.85,0.15,75,1,0.9080074847849624,0.851,0,0.5416184373409101,0.9726643755103834
0.85,0.15,76,1,0.9062887629766834,0.85,0,0.5324515081347252,0.9722600432429115
0.85,0.15,77,1,0.9077338237741351,0.85,0,0.5394876132053135,0.9727184491686326
0.85,0.15,78,1,0.9071255172221784,0.851,0,0.5374608762227234,0.9723604538691406
0.85,0.15,79,1,0.9082701470637689,0.85,0,0.5432552831008121,0.9726845348219383
0.85,0.15,80,1,0.9057818134490007,0.85,0,0.5294300780619401,0.9721968255761286
0.85,0.15,81,1,0.9063164789740902,0.85,0,0.5343334490937552,0.9719605430706199
0.85,0.15,82,1,0.9091297754748107,0.85,0,0.546055169,0.9732017647712597
0.85,0.15,83,1,0.9059819318825388,0.85,0,0.5318052271540715,0.9720131150699147
0.85,0.15,84,1,0.9057508218583189,0.85,0,0.5296178972589971,0.9721272203170227
0.85,0.15,85,1,0.9111083778904583,0.85,0,0.5589714186195949,0.9732501942323754
0.85,0.15,86,1,0.9062898531723685,0.85,0,0.5331392245265263,0.972139964
0.85,0.15,87,1,0.9052539024034802,0.85,0,0.5281149918477642,0.9718078277956655
