Group1_tolerance,Group2_tolerance,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.5,0.5,45,1,0.8994313450634653,1.0,166,0.508819607735918,0.9683628281212682
0.5,0.5,46,1,0.89879786987764,1.0,171,0.5089957890805983,0.9675864723712364
0.5,0.5,47,1,0.9004419950174747,1.0,198,0.511516751038116,0.9690758616020682
0.5,0.5,48,1,0.9005500836985024,1.0,168,0.5110942358244551,0.9692775862645115
0.5,0.5,49,1,0.9001986566654989,1.0,175,0.5105755157283526,0.9689556815367608
0.5,0.5,50,1,0.9002424845099533,1.0,183,0.5120894805997515,0.9687400734352842
0.5,0.5,51,1,0.9005191888821401,1.0,163,0.5130331699598997,0.9688990745743018
0.5,0.5,52,1,0.8993728111413858,1.0,173,0.5098974767717824,0.9681037525007281
0.5,0.5,53,1,0.899735557122376,1.0,182,0.511367069213628,0.9682711726356845
0.5,0.5,54,1,0.9001097258806655,1.0,179,0.5113008787095303,0.9687230518520434
0.5,0.5,55,1,0.9009955941220172,1.0,191,0.5124947457605762,0.9695545673622725
0.5,0.5,56,1,0.9003040815290716,1.0,188,0.5120105584007058,0.9688264679634906
0.5,0.5,57,1,0.8996668704716172,1.0,167,0.5097719416068841,0.9684718579183348
0.5,0.5,58,1,0.8989074522100576,1.0,182,0.5087700563313551,0.9677552279533589
0.5,0.5,59,1,0.900452333185302,1.0,239,0.5134382268124911,0.9687489401922692
0.5,0.5,60,1,0.9001794923739862,1.0,170,0.5107963291160199,0.968894168243041
0.5,0.5,61,1,0.8992559183612806,1.0,182,0.5089891523107233,0.9681265241349094
0.5,0.5,62,1,0.900384251744048,1.0,166,0.5117255308771237,0.968971084838212
0.5,0.5,63,1,0.8995658831072344,1.0,180,0.5093996328246297,0.9684187508041655
0.5,0.5,64,1,0.8993201315026256,1.0,165,0.5086246917944157,0.9682663855687814
0.5,0.5,65,1,0.9003440621131001,1.0,183,0.5116864638836778,0.9689306970947636
0.5,0.5,66,1,0.9000486778076241,1.0,189,0.5096751471810519,0.9689381243887847
0.5,0.5,67,1,0.9004848677844078,1.0,196,0.5126365076993011,0.9689286960347223
0.5,0.5,68,1,0.8998637574093681,1.0,187,0.5111390266432937,0.9684622393092644
0.5,0.5,69,1,0.899986183571244,1.0,186,0.5109205086786963,0.9686448320816953
0.5,0.5,70,1,0.9008309236579112,1.0,218,0.5117220007114925,0.9694972041778681
0.5,0.5,71,1,0.8994680360143641,1.0,174,0.5093314692721559,0.9683156654394608
0.5,0.5,72,1,0.9004524256705186,1.0,196,0.513295838913842,0.9687741762746389
0.5,0.5,73,1,0.8999876150767504,1.0,186,0.5118675514009263,0.9684793910195442
0.5,0.5,74,1,0.9004239873380727,1.0,185,0.5119872181131846,0.9689716524954065
0.5,0.5,75,1,0.8998570562373817,1.0,213,0.5091276580876857,0.9688093029696815
0.5,0.5,76,1,0.899710207629005,1.0,152,0.5090902973408227,0.9686431329739789
0.5,0.5,77,1,0.9013414959999184,1.0,180,0.5136236835112314,0.9697622864390992
0.5,0.5,78,1,0.900301898167165,1.0,196,0.5113182167437649,0.9689460772418835
0.5,0.5,79,1,0.9006738331975459,1.0,184,0.5121878498024114,0.9692301832084529
0.5,0.5,80,1,0.9011241490087032,1.0,176,0.5127206905598901,0.9696659357937892
0.5,0.5,81,1,0.8998776949538664,1.0,173,0.5108875929736425,0.9685230070680241
0.5,0.5,82,1,0.9008269268513942,1.0,181,0.512950698720605,0.9692756729921224
0.5,0.5,83,1,0.8988291014985774,1.0,194,0.5085642140844213,0.967699375748135
0.5,0.5,84,1,0.9002557108400207,1.0,173,0.5117816443824956,0.9688099578619377
0.5,0.5,85,1,0.8998452238571284,1.0,164,0.5107784333540802,0.96850406924002
0.5,0.5,86,1,0.900468976407788,1.0,169,0.5106835820916493,0.9692546342282831
0.5,0.5,87,1,0.8999005904612706,1.0,190,0.5104936181979265,0.9686194679195085
0.5,0.5,88,1,0.8999291462530139,1.0,176,0.5098383075293988,0.9687687060277698
0.5,0.5,89,1,0.9008338647434334,1.0,197,0.5130644276680996,0.9692637654037878
0.5,0.5,90,1,0.90113920724771,1.0,190,0.514014966038961,0.9694552498139607
0.5,0.5,91,1,0.90035712402688,1.0,174,0.5124027774662394,0.9688196557728764
0.5,0.5,92,1,0.9009984554127797,1.0,165,0.5125760837921408,0.9695435798164227
0.5,0.5,93,1,0.899892942417536,1.0,174,0.5104908840336686,0.9686109527205721
0.5,0.5,94,1,0.8995345444527513,1.0,178,0.509151386349259,0.9684256900004272
0.5,0.5,95,1,0.900201043972252,1.0,206,0.5112818410768565,0.9688338444832044
0.5,0.5,96,1,0.8994958755239917,1.0,183,0.509560907990319,0.9683079286181699
0.5,0.5,97,1,0.9006025351051553,1.0,166,0.5113863782428583,0.9692877392573261
0.5,0.5,98,1,0.8994968478017458,1.0,172,0.5091911512057495,0.9683743236716279
0.5,0.5,99,1,0.9001360332179358,1.0,161,0.5106941084972293,0.9688610787568849
0.5,0.5,100,1,0.8999853688459849,1.0,173,0.511212687201619,0.96859231266558
0.5,0.9,1,1,0.9004296207178646,1.0,158,0.5107812452229785,0.9691910987463752
0.5,0.9,2,1,0.9006106240990842,1.0,137,0.51110827934708,0.9693463319964977
0.5,0.9,3,1,0.8992174892004451,1.0,129,0.5100520726132587,0.9678937391864204
0.5,0.9,4,1,0.8982080908437349,1.0,124,0.5068465944046782,0.9672718843329803
0.5,0.9,5,1,0.900424500414311,1.0,118,0.5111821099109164,0.9691143340325572
0.5,0.9,6,1,0.9008309159687637,1.0,162,0.5131420492475007,0.969246598331341
0.5,0.9,7,1,0.8999479501935307,1.0,128,0.5122482117376541,0.9683655510975095
0.5,0.9,8,1,0.90016125795432,1.0,121,0.5089219260685306,0.9692034929929892
0.5,0.9,9,1,0.9001517364783778,1.0,125,0.5100223391344274,0.9689981007155463
0.5,0.9,10,1,0.8999322772796492,1.0,169,0.5110590342177762,0.9685569672317451
0.5,0.9,11,1,0.8999352938338171,1.0,120,0.5104298493056207,0.9686715487505586
0.5,0.9,12,1,0.8999793544284858,1.0,130,0.5107385551613588,0.968668907240332
0.5,0.9,13,1,0.900311000247644,1.0,123,0.5112298507171084,0.9689723795765626
0.5,0.9,14,1,0.9004390304965671,1.0,162,0.5115319557500498,0.9690696907459538
0.5,0.9,15,1,0.9003728557539961,1.0,117,0.5112917629992181,0.9690342250636633
0.5,0.9,16,1,0.8998226893031961,1.0,164,0.5091576818558132,0.968763572970382
0.5,0.9,17,1,0.8997142563718036,1.0,170,0.5100762295566605,0.9684739081627117
0.5,0.9,18,1,0.9002228171381157,1.0,145,0.5106345281204037,0.9689736916706541
0.5,0.9,19,1,0.9004669818332821,1.0,170,0.5115352428318523,0.9691019945982416
0.5,0.9,20,1,0.9001431537361309,1.0,158,0.5118035747821709,0.9686736676691841
0.5,0.9,21,1,0.901606740402342,1.0,150,0.5146419206564334,0.9698946497692679
0.5,0.9,22,1,0.9007882355367569,1.0,123,0.5143385149029738,0.968985245060366
0.5,0.9,23,1,0.8992719692760369,1.0,125,0.5088005849133614,0.9681786841635686
0.5,0.9,24,1,0.8997664573410061,1.0,145,0.5099084428892874,0.9685649304795458
0.5,0.9,25,1,0.9001407033540952,1.0,147,0.5117782259509656,0.9686752581899423
0.5,0.9,26,1,0.8999988783106632,1.0,128,0.5113437676279892,0.9685850743134895
0.5,0.9,27,1,0.8995100074290676,1.0,143,0.5095359798626062,0.9683289534702084
0.5,0.9,28,1,0.8995093953785227,1.0,141,0.5095702405494921,0.9683221874071766
0.5,0.9,29,1,0.9004189280527853,1.0,147,0.5126736536505372,0.9688445647120066
0.5,0.9,30,1,0.8997635130632331,1.0,131,0.5093250755728603,0.9686644137968289
0.5,0.9,31,1,0.9011614714559,1.0,137,0.5134647485180179,0.969578540209645
0.5,0.9,32,1,0.8995151988061239,1.0,140,0.5093741517884168,0.9683636188680731
0.5,0.9,33,1,0.899503283905144,1.0,126,0.5102865933477415,0.9681885822388037
0.5,0.9,34,1,0.9007625031908386,1.0,122,0.512752215979963,0.9692349068162885
0.5,0.9,35,1,0.8995205559506367,1.0,145,0.5106735271986238,0.9681406198480514
0.5,0.9,36,1,0.9012300219334219,1.0,134,0.5135661795217314,0.9696412882413685
0.5,0.9,37,1,0.9004767866115775,1.0,145,0.5111777157771965,0.9691766226411742
0.5,0.9,38,1,0.9003339355427101,1.0,142,0.5102707399538131,0.9691686171172217
0.5,0.9,39,1,0.9003563911742315,1.0,139,0.5124042717154748,0.9688185299022483
0.5,0.9,40,1,0.9002833420853686,1.0,138,0.5107253613058769,0.9690288681052801
0.5,0.9,41,1,0.9000667933279662,1.0,158,0.5109461515485273,0.9687351418772803
0.5,0.9,42,1,0.9001834127415597,1.0,141,0.5116732331551271,0.9687440326685781
0.5,0.9,43,1,0.9001856099055269,1.0,140,0.51101855041781,0.968862149815125
0.5,0.9,44,1,0.8996293123532899,1.0,137,0.5094623692097493,0.9684823023197979
0.5,0.9,45,1,0.9002268548850587,1.0,145,0.5105630960861651,0.9689910476142757
0.5,0.9,46,1,0.8998922686157653,1.0,118,0.5096886058506286,0.9687517385154959
0.5,0.9,47,1,0.9002991516213528,1.0,161,0.5110959242021561,0.968982074107094
0.5,0.9,48,1,0.900363572059178,1.0,132,0.511319918675171,0.9690183344210633
0.5,0.9,49,1,0.8989618622364624,1.0,105,0.5066777390174221,0.9681884722162937
0.5,0.9,50,1,0.9001398307327007,1.0,137,0.5094299047704232,0.9690886411966322
0.5,0.9,51,1,0.8998411789731631,1.0,130,0.509386203682,0.9687449981421932
0.5,0.9,52,1,0.900490279849762,1.0,153,0.5110502659630038,0.96921498818272
0.5,0.9,53,1,0.899827064895307,1.0,136,0.509950679921248,0.9686287798907302
0.5,0.9,54,1,0.9006777700522912,1.0,146,0.5114840304192182,0.9693590182228345
0.5,0.9,55,1,0.8999842584815677,1.0,137,0.5098792993167902,0.9688263100988811
0.5,0.9,56,1,0.9011352340483614,1.0,143,0.5122849647463212,0.9697558698075456
0.5,0.9,57,1,0.8998044517477782,1.0,124,0.5102274502321092,0.9685533343681915
0.5,0.9,58,1,0.8997169023440061,1.0,145,0.5084592011508406,0.9687623790251538
0.5,0.9,59,1,0.8995762851611121,1.0,144,0.5109578199222465,0.968156014320913
0.5,0.9,60,1,0.9001976374244601,1.0,123,0.5113244448574351,0.9688223184657001
0.5,0.9,61,1,0.8998936779109051,1.0,163,0.510884874141775,0.9685422903407521
0.5,0.9,62,1,0.9003398754802618,1.0,128,0.5108639446282601,0.969070922101204
0.5,0.9,63,1,0.9006856671838589,1.0,149,0.5132736350062342,0.9690524963916758
0.5,0.9,64,1,0.8999186815776236,1.0,117,0.5098364153978548,0.9687567285505245
0.5,0.9,65,1,0.9010285271439484,1.0,141,0.5128983404368676,0.9695220895040225
0.5,0.9,66,1,0.9004644362611386,1.0,142,0.510878751291665,0.9692148512557524
0.5,0.9,67,1,0.9002247987702919,1.0,163,0.5120810280954553,0.9687207583011469
0.5,0.9,68,1,0.8996575655129218,1.0,130,0.5087457986295619,0.9686419949629272
0.5,0.9,69,1,0.9003944033563216,1.0,127,0.5111622787921841,0.9690824253382296
0.5,0.9,70,1,0.9004249900446948,1.0,130,0.5106360535442567,0.9692112729565378
0.5,0.9,71,1,0.9000165990918952,1.0,139,0.5096480266948012,0.9689051706913828
0.5,0.9,72,1,0.9001573239678275,1.0,138,0.5106240495956655,0.9688984900335045
0.5,0.9,73,1,0.9003252406444249,1.0,139,0.5116183614338911,0.968920572269814
0.5,0.9,74,1,0.9002813298451985,1.0,137,0.5115495464571999,0.9688810563254343
0.5,0.9,75,1,0.8994466991286753,1.0,139,0.5098378495045957,0.9682012020035138
0.5,0.9,76,1,0.9000974877944069,1.0,142,0.5115590104039345,0.9686631014515507
0.5,0.9,77,1,0.9002027878753737,1.0,136,0.5113927062565647,0.9688163316904584
0.5,0.9,78,1,0.8998341256945546,1.0,118,0.510320514060982,0.9685718218651864
0.5,0.9,79,1,0.8999260054553274,1.0,124,0.5098815780721745,0.968757374993532
0.5,0.9,80,1,0.9003197810656246,1.0,116,0.5109439401040469,0.9690331647647271
0.5,0.9,81,1,0.899929904482132,1.0,149,0.5105139706144687,0.9686503633999555
0.5,0.9,82,1,0.8999956523816632,1.0,125,0.5102113164448909,0.9687811234293288
0.5,0.9,83,1,0.8988863125319826,1.0,148,0.5077928038637126,0.9679028140616786
0.5,0.9,84,1,0.8989335207064412,1.0,149,0.508052575373222,0.9679125110593627
0.5,0.9,85,1,0.8998174485669644,1.0,135,0.5097499707055934,0.9686528858366189
0.5,0.9,86,1,0.9002108985619638,1.0,159,0.5110077946003067,0.9688937992610811
0.5,0.9,87,1,0.9014637029970259,1.0,129,0.5137112441325051,0.9698906075025306
0.5,0.9,88,1,0.8998814780909784,1.0,141,0.5103297077242538,0.9686259081556956
0.5,0.9,89,1,0.9000762640993942,1.0,158,0.5102598170486373,0.9688674018142344
0.5,0.9,90,1,0.9007018071687093,1.0,128,0.5130109351794242,0.9691178434021137
0.5,0.9,91,1,0.9008188854896759,1.0,122,0.5109170511180129,0.969625091555264
0.5,0.9,92,1,0.8998520702445069,1.0,126,0.5091759769053632,0.9687949102455328
0.5,0.9,93,1,0.9009437266834415,1.0,154,0.5131017848968406,0.9693864222928423
0.5,0.9,94,1,0.9002396846280606,1.0,134,0.5114733421706859,0.9688455097675979
0.5,0.9,95,1,0.9016996270753247,1.0,147,0.5142728836250987,0.9700690523900708
0.5,0.9,96,1,0.9000894686940997,1.0,134,0.5114359858501967,0.9686753774312591
0.5,0.9,97,1,0.9004081024929704,1.0,143,0.5109517946713483,0.9691356862261992
0.5,0.9,98,1,0.9011852022958761,1.0,132,0.5137409111627153,0.9695577242605529
0.5,0.9,99,1,0.9013755817491389,1.0,140,0.5145994768165065,0.9696301885019574
0.5,0.9,100,1,0.9001343151787176,1.0,149,0.5102410215294438,0.9689390140580019
0.5,0.5,1,1,0.9005569193145898,1.0,165,0.5114216580412435,0.9692278477745929
0.5,0.5,2,1,0.9002022798042195,1.0,174,0.5121391568616794,0.9686840073823154
0.5,0.5,3,1,0.9006886559558114,1.0,187,0.5122705207601594,0.9692330327550451
0.5,0.5,4,1,0.9001285087011593,1.0,191,0.5106011264986705,0.9688686349721877
0.5,0.5,5,1,0.9003526102128289,1.0,179,0.511519116254071,0.9689702856173158
0.5,0.5,6,1,0.9006738733637809,1.0,169,0.5118064350151919,0.9692975389547097
0.5,0.5,7,1,0.8996318093609801,1.0,173,0.5091666717298357,0.9685374218841242
0.5,0.5,8,1,0.900561066709811,1.0,186,0.5126249004321278,0.9690203901705794
0.5,0.5,9,1,0.9008494700832554,1.0,243,0.5130378839570563,0.9692868088114094
0.5,0.5,10,1,0.8998567583665238,1.0,164,0.5104654953318812,0.9685728636079319
0.5,0.5,11,1,0.899538011103871,1.0,171,0.5091312264268449,0.9684333260468759
0.5,0.5,12,1,0.9004406721776602,1.0,162,0.5111077597315937,0.9691464802563785
0.5,0.5,13,1,0.9003774152933811,1.0,174,0.5116914698099206,0.9689690527316401
0.5,0.5,14,1,0.8997956636116446,1.0,174,0.5104828792622799,0.9684979196732979
0.5,0.5,15,1,0.8998155251380694,1.0,180,0.509814495552936,0.9686392362413292
0.5,0.5,16,1,0.9013598890443653,1.0,177,0.5139620665800078,0.969724210655723
0.5,0.5,17,1,0.9004435432784466,1.0,174,0.5118313330628234,0.9690221686106164
0.5,0.5,18,1,0.9001120502586665,1.0,171,0.5108215140872775,0.9688103801712656
0.5,0.5,19,1,0.9001678246172744,1.0,179,0.51242075037561,0.9685937788952157
0.5,0.5,20,1,0.8993475678406313,1.0,196,0.5098069873997493,0.9680900232125528
0.5,0.5,21,1,0.9005432172944288,1.0,182,0.5107120259946719,0.9693369569355634
0.5,0.5,22,1,0.9004238823840393,1.0,182,0.5109359742031166,0.9691570426512612
0.5,0.5,23,1,0.8998892301339494,1.0,153,0.5094612980698717,0.9687882769687876
0.5,0.5,24,1,0.9004262742118692,1.0,173,0.5119962095018112,0.9689727562195275
0.5,0.5,25,1,0.8988182496639809,1.0,177,0.5077944095551743,0.9678224567420073
0.5,0.5,26,1,0.9007792702891309,1.0,172,0.5117772572621496,0.9694266843527166
0.5,0.5,27,1,0.8999369249099832,1.0,180,0.5111083162505679,0.9685537382028219
0.5,0.5,28,1,0.9000137137032893,1.0,189,0.5107420159064262,0.968708719196854
0.5,0.5,29,1,0.8997873208806557,1.0,163,0.5100629014997172,0.9685622184184697
0.5,0.5,30,1,0.9002099949788449,1.0,192,0.5105662909816414,0.9689706486254109
0.5,0.5,31,1,0.8997249262064537,1.0,160,0.5109739035095543,0.9683280478588485
0.5,0.5,32,1,0.8999062992847618,1.0,178,0.5108658137531507,0.9685605026138709
0.5,0.5,33,1,0.8999443388830324,1.0,184,0.5117116217766999,0.9684559948429744
0.5,0.5,34,1,0.9004556195255519,1.0,158,0.511585390302342,0.9690797776237666
0.5,0.5,35,1,0.9005223648663365,1.0,199,0.5104588646049393,0.9693571002065839
0.5,0.5,36,1,0.9004395870325201,1.0,165,0.5110382283061521,0.9691574738665861
0.5,0.5,37,1,0.9000607373696868,1.0,180,0.5121475687050273,0.9685160024281572
0.5,0.5,38,1,0.9002769679992226,1.0,213,0.5117361775655448,0.9688429898404604
0.5,0.5,39,1,0.9000463657109882,1.0,201,0.5110460835965029,0.9686934743194273
0.5,0.5,40,1,0.9002244613486517,1.0,201,0.5110577559872094,0.9689009387653782
0.5,0.5,41,1,0.9001343831559908,1.0,167,0.5114074733978592,0.9687332495838974
0.5,0.5,42,1,0.8993984162627975,1.0,157,0.509903181384232,0.968132869476663
0.5,0.5,43,1,0.8997021497593687,1.0,174,0.5102510670911184,0.9684288114067082
0.5,0.5,44,1,0.9002124975019415,1.0,183,0.511236140552566,0.9688553840224198
0.5,0.5,45,1,0.8998537278654678,1.0,171,0.5095252686295813,0.9687352206718018
0.5,0.5,46,1,0.8999023135394068,1.0,179,0.5108110293867938,0.9685654813310453
0.5,0.5,47,1,0.9001665885999779,1.0,170,0.5130954779515261,0.9684732551849993
0.5,0.5,48,1,0.899728709434052,1.0,190,0.5097259933531003,0.9685527181542205
0.5,0.5,49,1,0.9002400864877814,1.0,205,0.5127238010107343,0.968625313336673
0.5,0.5,50,1,0.9002478562944354,1.0,195,0.5118846332551954,0.9687825427131259
0.5,0.5,51,1,0.8992520343019228,1.0,164,0.5090709513007203,0.9681075195374292
0.5,0.5,52,1,0.9003736342786937,1.0,183,0.5105341951516231,0.9691688294187655
0.5,0.5,53,1,0.900507138790257,1.0,203,0.5135689218212702,0.968790353549491
0.5,0.5,54,1,0.8999998272805381,1.0,217,0.5097040014456783,0.9688755612513962
0.5,0.5,55,1,0.8999664989958794,1.0,199,0.5101138709876417,0.9687640215855693
0.5,0.5,56,1,0.9002739582860237,1.0,183,0.5107635972023712,0.9690110808301985
0.5,0.5,57,1,0.9006827505341023,1.0,166,0.5100529011162505,0.9696174298431363
0.5,0.5,58,1,0.9004993333531105,1.0,171,0.5119780540105929,0.9690619120606144
0.5,0.5,59,1,0.8987339675274165,1.0,151,0.5072829328900527,0.9678135618751882
0.5,0.5,60,1,0.8998528559912614,1.0,181,0.5101068292783916,0.9686315665876515
0.5,0.5,61,1,0.8993397629586484,1.0,171,0.5092228004489905,0.9681839328132947
0.5,0.5,62,1,0.9004276000380492,1.0,199,0.5131993465098148,0.9687619977195028
0.5,0.5,63,1,0.900207181448292,1.0,179,0.5113910180182216,0.9688217985241876
0.5,0.5,64,1,0.8993537955442762,1.0,190,0.5099720171023017,0.9680682270340374
0.5,0.5,65,1,0.8997189025788559,1.0,180,0.5102607166133446,0.9684468177492414
0.5,0.5,66,1,0.8998038279798273,1.0,207,0.5103360862791306,0.9685334294564216
0.5,0.5,67,1,0.9011488415761324,1.0,198,0.5124725683120647,0.9697387721521453
0.5,0.5,68,1,0.8992292455007325,1.0,181,0.5102892580789717,0.9678657138692789
0.5,0.5,69,1,0.9007266740621904,1.0,172,0.5129337294239238,0.969160723116003
0.5,0.5,70,1,0.900983539647371,1.0,180,0.5138732604489695,0.9692971183294431
0.5,0.5,71,1,0.9002720163913599,1.0,228,0.511362882109972,0.9689030400880764
0.5,0.5,72,1,0.8998061986356682,1.0,195,0.5095729354545817,0.9686708921382138
0.5,0.5,73,1,0.9003465763787459,1.0,195,0.5125177652648713,0.9687869548106067
0.5,0.5,74,1,0.8993054428075811,1.0,186,0.5092426567537411,0.9681400521112006
0.5,0.5,75,1,0.8997488390042506,1.0,195,0.5093980600038733,0.9686342705925537
0.5,0.5,76,1,0.8994276239498776,1.0,169,0.5111964747117242,0.9679390032272002
0.5,0.5,77,1,0.8998601026402295,1.0,160,0.510073170067541,0.9686460319177633
0.5,0.5,78,1,0.9008458842838102,1.0,181,0.5123606471766929,0.9694021025968308
0.5,0.5,79,1,0.9000296836244797,1.0,157,0.5105321850974615,0.9687645363057187
0.5,0.5,80,1,0.8998906992338176,1.0,157,0.5101529295678316,0.9686679527042864
0.5,0.5,81,1,0.9003488216540323,1.0,195,0.5125904239774903,0.9687767741851878
0.5,0.5,82,1,0.8998040793975799,1.0,192,0.5105605104080349,0.9684941209839711
0.5,0.5,83,1,0.9002518330421021,1.0,194,0.5122684195605756,0.9687194942447253
0.5,0.5,84,1,0.8989828404785034,1.0,175,0.5085534145793834,0.9678821509312903
0.5,0.5,85,1,0.9002949267503566,1.0,180,0.5123547240701897,0.9687549625174465
0.5,0.5,86,1,0.9005262342987363,1.0,173,0.5122082497174474,0.9690529374601411
0.5,0.5,87,1,0.9004152814200083,1.0,178,0.511340491833446,0.9690755384058732
0.5,0.5,88,1,0.9004875570871047,1.0,196,0.512185177753397,0.9690115063812887
0.5,0.5,89,1,0.9011156082604704,1.0,187,0.512507906340639,0.9696934380110298
0.5,0.5,90,1,0.8996391888097681,1.0,187,0.509407245453521,0.9685036494020476
0.5,0.5,91,1,0.8998579209574562,1.0,179,0.5092425448612007,0.9687900461509136
0.5,0.5,92,1,0.8997676253542028,1.0,172,0.5091745962667926,0.9686958069578646
0.5,0.5,93,1,0.9000032673490052,1.0,169,0.5112842241938675,0.9686007455528531
0.5,0.5,94,1,0.8999714893192414,1.0,161,0.511187571191292,0.9685804160477042
0.5,0.5,95,1,0.8993752132585704,1.0,187,0.5101653477215249,0.9680593071768738
0.5,0.5,96,1,0.8998448705717724,1.0,174,0.509563086565709,0.9687181265728431
0.5,0.5,97,1,0.9006017904774447,1.0,190,0.5117560220745064,0.9692216319603166
0.5,0.5,98,1,0.9000836047965017,1.0,164,0.5100651388689219,0.9689103929013695
0.5,0.5,99,1,0.8992107863000601,1.0,169,0.5093407559148123,0.9680113798974577
0.5,0.5,100,1,0.8994501309565762,1.0,181,0.5090034238321968,0.9683524910373504
0.5,0.9,1,1,0.9005936751951279,1.0,118,0.5115953770987718,0.9692404336827207
0.5,0.9,2,1,0.899555092530169,1.0,148,0.5097503671962079,0.9683441617067508
0.5,0.9,3,1,0.8999763046003564,1.0,118,0.5109594005683846,0.9686263464883522
0.5,0.9,4,1,0.8996636564700583,1.0,172,0.5095551587026739,0.9685063325466556
0.5,0.9,5,1,0.900474656850348,1.0,134,0.512043733982479,0.9690212902976199
0.5,0.9,6,1,0.9000016105050384,1.0,132,0.5102924646878674,0.9687738127080693
0.5,0.9,7,1,0.9008086752799819,1.0,157,0.5126320837625926,0.9693104267242277
0.5,0.9,8,1,0.8997590373184436,1.0,130,0.5105851457669327,0.9684367828863583
0.5,0.9,9,1,0.899943896474244,1.0,134,0.5108996566394475,0.9685987623274446
0.5,0.9,10,1,0.9015823379613053,1.0,145,0.5141007131476332,0.9699614482225422
0.5,0.9,11,1,0.9002723092886412,1.0,125,0.5107465283850633,0.9690121529775084
0.5,0.9,12,1,0.8994802796703549,1.0,119,0.5101623028621554,0.9681834520482732
0.5,0.9,13,1,0.8996263336110998,1.0,122,0.5093690644697548,0.9684952634595733
0.5,0.9,14,1,0.9005276963238671,1.0,147,0.5124124764676927,0.9690186174749574
0.5,0.9,15,1,0.9001970827129953,1.0,133,0.5108206152670576,0.9689105769681616
0.5,0.9,16,1,0.8993741383025715,1.0,125,0.5101701714444434,0.9680571912775364
0.5,0.9,17,1,0.9001817641965109,1.0,118,0.5106738721256844,0.96891845103254
0.5,0.9,18,1,0.8995945794397195,1.0,136,0.5087389794839784,0.9685690970789682
0.5,0.9,19,1,0.8991090386680927,1.0,131,0.5079116972026944,0.9681438636325758
0.5,0.9,20,1,0.9003858875631917,1.0,136,0.5111712924282419,0.9690708161164187
0.5,0.9,21,1,0.8998000157652635,1.0,167,0.5106389876958595,0.9684754913069236
0.5,0.9,22,1,0.9001004184831611,1.0,126,0.5107401919948529,0.968811046686981
0.5,0.9,23,1,0.899783378522687,1.0,154,0.5100084101650288,0.968567196468157
0.5,0.9,24,1,0.8997806852297817,1.0,148,0.5110079781398216,0.9683876335397757
0.5,0.9,25,1,0.9006795907982269,1.0,134,0.5131972784598632,0.9690588223873507
0.5,0.9,26,1,0.8996866295706103,1.0,121,0.5094735784927795,0.9685477562314048
0.5,0.9,27,1,0.8994153717013855,1.0,133,0.5088797089612166,0.9683334298320042
0.5,0.9,28,1,0.8999838647899386,1.0,167,0.5106477885536888,0.9686902311845713
0.5,0.9,29,1,0.9002012058562985,1.0,119,0.5116772050009909,0.9687642648307652
0.5,0.9,30,1,0.9000270210112611,1.0,99,0.5103163328529868,0.9687994953921333
0.5,0.9,31,1,0.8994762016064041,1.0,116,0.5091560448015031,0.968356229277858
0.5,0.9,32,1,0.9002852656409497,1.0,144,0.5108492900835473,0.9690092613275509
0.5,0.9,33,1,0.9007576850868468,1.0,154,0.5116115433381613,0.969430533630733
0.5,0.9,34,1,0.9002903487016973,1.0,132,0.5104085664652033,0.969093016155197
0.5,0.9,35,1,0.8993297129353904,1.0,121,0.50889429944256,0.9682300800223612
0.5,0.9,36,1,0.8997488436769312,1.0,120,0.5101952352330975,0.9684935981081971
0.5,0.9,37,1,0.9000466971701478,1.0,123,0.5100468891901307,0.9688701926960333
0.5,0.9,38,1,0.9000744154076308,1.0,117,0.5106162832462021,0.9688023210831777
0.5,0.9,39,1,0.9010286303045572,1.0,147,0.5141033958011658,0.9693095540404503
0.5,0.9,40,1,0.9005344700781103,1.0,135,0.5111127376622736,0.969255952269141
0.5,0.9,41,1,0.8998575187701069,1.0,137,0.5100889755487965,0.9686402028679862
0.5,0.9,42,1,0.8996645882066369,1.0,120,0.5075417744459625,0.968862731811463
0.5,0.9,43,1,0.9003184703546547,1.0,157,0.5109847588685568,0.9690244194404375
0.5,0.9,44,1,0.9002669330959233,1.0,113,0.5101763046124094,0.9691064557694844
0.5,0.9,45,1,0.9008109132240972,1.0,172,0.5130762917219588,0.9692346699597695
0.5,0.9,46,1,0.8999816658173759,1.0,151,0.5097700923053144,0.9688425317312707
0.5,0.9,47,1,0.9008338041475256,1.0,152,0.5122863896853076,0.9694009949349772
0.5,0.9,48,1,0.8999475825819918,1.0,153,0.5108318623043767,0.9686150626309831
0.5,0.9,49,1,0.8995695049288316,1.0,127,0.5092179215464298,0.9684550784669034
0.5,0.9,50,1,0.9007666553694594,1.0,133,0.5120768229403926,0.9693589787392963
0.5,0.9,51,1,0.8997036727505685,1.0,144,0.5106872581908087,0.9683536282611154
0.5,0.9,52,1,0.9000657092303791,1.0,120,0.5116988624705867,0.9686010351291672
0.5,0.9,53,1,0.8994958815210399,1.0,135,0.5091782292863273,0.968375467209519
0.5,0.9,54,1,0.8997352080117312,1.0,129,0.5097700952635429,0.9685525808496478
0.5,0.9,55,1,0.9007295929754899,1.0,139,0.5133001337201005,0.9690994975499718
0.5,0.9,56,1,0.8999472728439512,1.0,158,0.5123828307177991,0.9683409979250384
