g1_t,g2_t,Run,Dimension,Similarity,Happy_proportion,Coherence,Group1_similarity,Group2_similarity
0.9,0.9,29,1,0.9812734721647979,1,225,0.9067979075655914,0.9944162188587754
0.9,0.9,30,1,0.9811937344617608,1,209,0.9062184094915193,0.9944246741623911
0.9,0.9,31,1,0.9812100526215886,1,234,0.906462719,0.9944007586133723
0.9,0.9,32,1,0.9812648192262063,1,249,0.9066081581656477,0.9944395241192462
0.9,0.9,33,1,0.9812317824509446,1,266,0.9063810330473596,0.9944407382280478
0.9,0.9,34,1,0.9812683845524188,1,277,0.9067094838946204,0.9944258376096768
0.9,0.9,35,1,0.9813090807496652,1,246,0.9067209366794386,0.9944716944091168
0.9,0.9,36,1,0.9812786063299512,1,238,0.9067277192338007,0.9944346452292716
0.9,0.9,37,1,0.9812433571048317,1,300,0.9065157616384631,0.9944305798341913
0.9,0.9,38,1,0.9811752070716194,1,233,0.9061336759130814,0.9944178302172443
0.9,0.9,39,1,0.981198364,1,215,0.9060936897487488,0.9944521304055458
0.9,0.9,40,1,0.9812851170602811,1,239,0.9067387550642053,0.9944403574125298
0.9,0.9,41,1,0.9812159354973203,1,253,0.90655391,0.9943915870268587
0.9,0.9,42,1,0.9811841810284943,1,246,0.9061028672984311,0.9944338246279177
0.9,0.9,43,1,0.9812598526675955,1,226,0.9066913096076039,0.9944190073252409
0.9,0.9,44,1,0.9812666258505565,1,221,0.9066083404793552,0.9944416173866506
0.9,0.9,45,1,0.9812897018353025,1,213,0.9068112358932943,0.9944329605309513
0.9,0.9,46,1,0.9812444612087975,1,237,0.9066573124466938,0.9944068992256392
0.9,0.9,47,1,0.9812262772509036,1,260,0.9063967419496506,0.9944314893628895
0.9,0.9,48,1,0.9812226647761629,1,240,0.9063833665546074,0.9944295997564372
0.9,0.9,49,1,0.9811870390514988,1,231,0.9060627664449098,0.9944442636291323
0.9,0.9,50,1,0.9812667238475253,1,237,0.9064551495874442,0.9944687663640098
0.9,0.9,51,1,0.9813223744526584,1,267,0.9068971385439467,0.9944562396130199
0.9,0.9,52,1,0.9812687823690037,1,215,0.9067299603796909,0.9944226921318245
0.9,0.9,53,1,0.9812846440104994,1,237,0.9065694626489832,0.9944696760154732
0.9,0.9,54,1,0.9812836414003865,1,231,0.9067250258352874,0.9944410441471693
0.9,0.9,55,1,0.9811852616175153,1,259,0.9060231544063068,0.9944491628900817
0.9,0.9,56,1,0.9812908823994541,1,230,0.9067938414972457,0.9944374190292554
0.9,0.9,57,1,0.9812841737289402,1,292,0.9067269138109663,0.9944413372438771
0.9,0.9,58,1,0.9813408500923286,1,242,0.9071023033381427,0.9944417701077742
0.9,0.9,59,1,0.9813245291320829,1,242,0.9069184938586352,0.9944550059450441
0.9,0.9,60,1,0.9812826983111629,1,265,0.9068810650494395,0.9944123982985259
0.9,0.9,61,1,0.9812737022685731,1,252,0.906650924,0.9944424277713162
0.9,0.9,62,1,0.9812287180811509,1,249,0.906470086,0.994421418
0.9,0.9,63,1,0.9812386017423066,1,233,0.9064638340850797,0.9944341489759349
0.9,0.9,64,1,0.9813481687925883,1,264,0.9072130347933747,0.9944308394983314
0.9,0.9,65,1,0.9813083543549578,1,244,0.9071272654626508,0.994399135
0.9,0.9,66,1,0.9812397124728514,1,278,0.906281779,0.994467583
0.9,0.9,67,1,0.9812506116615738,1,254,0.9065331124994972,0.9944360526901767
0.9,0.9,68,1,0.981356915,1,229,0.9072248175099369,0.9944390503357092
0.9,0.9,69,1,0.9812467987046156,1,231,0.9066356082626306,0.994413479
0.9,0.9,70,1,0.9812243091435854,1,272,0.9064041624574298,0.9944278644411416
0.9,0.9,71,1,0.9813008996999131,1,276,0.9068652724911055,0.9944365986191144
0.9,0.9,72,1,0.9811780964358361,1,235,0.9061388180207429,0.9944203220384996
0.9,0.9,73,1,0.9813114378544314,1,264,0.9067722624976459,0.9944654099762174
0.9,0.9,74,1,0.9812605830875418,1,217,0.9065298645920814,0.9944483569396818
0.9,0.9,75,1,0.9812828973611573,1,239,0.9066599901134221,0.9944516456989929
0.9,0.9,76,1,0.9812154022628821,1,213,0.9064049060636131,0.9944172545333413
0.9,0.9,77,1,0.9812164820137801,1,249,0.9063883329511025,0.9944214494954291
0.9,0.9,78,1,0.9811839085272815,1,301,0.9060579280911285,0.9944414344866027
0.9,0.9,79,1,0.9812635796080943,1,219,0.9065955302331349,0.9944402942036745
0.9,0.9,80,1,0.9812922169195529,1,230,0.9066607335827742,0.9944624786848665
0.9,0.9,81,1,0.98131072,1,248,0.9070899279555721,0.9944085066386118
0.9,0.9,82,1,0.9812131391158863,1,278,0.9063408147810732,0.9944259022337947
0.9,0.9,83,1,0.9812637441333226,1,213,0.9067079486317289,0.9944206492218398
0.9,0.9,84,1,0.981214356,1,213,0.9063277276252891,0.994429644
0.9,0.9,85,1,0.9812590004828867,1,223,0.9065122919456968,0.9944495961070974
0.9,0.9,86,1,0.9811847113035971,1,244,0.9061615370924601,0.994424095
0.9,0.9,87,1,0.9811939207744996,1,239,0.9061097787429578,0.9944440634859482
0.9,0.9,88,1,0.9813031001778059,1,230,0.9069333589815646,0.9944271721536124
0.9,0.9,89,1,0.9813254827559911,1,245,0.9069888623236866,0.9944437098911034
0.9,0.9,90,1,0.9812721097439533,1,275,0.9065288223104017,0.9944621016439917
0.9,0.9,91,1,0.9812472878433806,1,236,0.9065924027047574,0.9944216793384307
0.9,0.9,92,1,0.9811997636109122,1,234,0.9062185861565757,0.9944317361028541
0.9,0.9,93,1,0.9813260363860664,1,258,0.9070621950657316,0.9944314201484791
0.9,0.9,94,1,0.9812979116913356,1,265,0.9069793497670814,0.9944129520309096
0.9,0.9,95,1,0.9813385330681035,1,258,0.9068955200274981,0.9944755353693872
0.9,0.9,96,1,0.9812931481996974,1,240,0.9069271159260495,0.9944165656597533
0.9,0.9,97,1,0.981250946,1,279,0.906469665,0.9944476422374747
0.9,0.9,98,1,0.9812848169227425,1,239,0.906713865,0.9944443966223641
0.9,0.9,99,1,0.9813001420997893,1,255,0.9068460246889981,0.994439104
0.9,0.9,100,1,0.9812275868405683,1,251,0.9064258936689931,0.9944278856355522
0.15,0.85,1,1,0.7625682541406568,1.0,45,0.1699881424198252,0.8671412150325684
0.15,0.85,2,1,0.7636152973788864,1.0,60,0.16777161088031978,0.8687641832315748
0.15,0.85,3,1,0.763013544367228,1.0,41,0.167261811592802,0.8681462030921272
0.15,0.85,4,1,0.7638048998095079,1.0,77,0.16732778962022646,0.8690655663134986
0.15,0.85,5,1,0.7626644777194761,1.0,63,0.16491079773449432,0.8681504212462376
0.15,0.85,6,1,0.7639086705815729,1.0,59,0.17026540824625325,0.8686692462878055
0.15,0.85,7,1,0.7634235016501991,1.0,63,0.1703554811793573,0.8680825640862302
0.15,0.85,8,1,0.7639984032330952,1.0,56,0.17275575376284308,0.8683353413749049
0.15,0.85,9,1,0.7636487189163584,1.0,56,0.16849441132731793,0.8686759496673662
0.15,0.85,10,1,0.765777580773464,1.0,54,0.17249512847209422,0.8704744841207651
0.15,0.85,11,1,0.7623133264846405,1.0,44,0.1675932304348218,0.8672639316699033
0.15,0.85,12,1,0.7632043704691078,1.0,56,0.1726240157445007,0.8674244330675677
0.15,0.85,13,1,0.7633231814335029,1.0,57,0.16880761563476143,0.8682376930450464
0.15,0.85,14,1,0.7635419061828012,1.0,48,0.16922004199751697,0.868422235156675
0.15,0.85,15,1,0.7627422654933389,1.0,51,0.1699905143011668,0.8673455157037225
0.15,0.85,16,1,0.7628518350277016,1.0,77,0.1673542526745098,0.8679396436782639
0.15,0.85,17,1,0.7637807436591632,1.0,54,0.16854391863879067,0.8688225363098175
0.15,0.85,18,1,0.7630722293978275,1.0,53,0.16921984325429607,0.8678697093055101
0.15,0.85,19,1,0.7645382828757421,1.0,68,0.1691435262755344,0.8696079458051909
0.15,0.85,20,1,0.7641964198135988,1.0,45,0.1701411599711548,0.8690297009622655
0.15,0.85,21,1,0.762962409834179,1.0,53,0.1721008781145682,0.8672320919023454
0.15,0.85,22,1,0.7643609045693146,1.0,50,0.16821186818527362,0.8695636756959098
0.15,0.85,23,1,0.7641634492277478,1.0,76,0.16824104412028107,0.8693262265996539
0.15,0.85,24,1,0.7629157823041774,1.0,48,0.16772353867495118,0.8679497076505117
0.15,0.85,25,1,0.763000845980264,1.0,57,0.17287286728609733,0.8671410775145287
0.15,0.85,26,1,0.7633786737158077,1.0,51,0.1724824072043294,0.8676544854531275
0.15,0.85,27,1,0.7642540137536293,1.0,79,0.16795085690927297,0.8694839826085159
0.15,0.85,28,1,0.7626150805476943,1.0,61,0.16870746281062998,0.867422307207177
0.15,0.85,29,1,0.7643694160380117,1.0,52,0.16884562897923366,0.869461849048384
0.15,0.85,30,1,0.7647736113256003,1.0,52,0.16494874599460865,0.8706250581487173
0.15,0.85,31,1,0.7625904014191761,1.0,50,0.16945654251787187,0.8672610824017594
0.15,0.85,32,1,0.7638201679170582,1.0,60,0.16742493498827016,0.869066385492727
0.15,0.85,33,1,0.7627034149530125,1.0,44,0.1671071809690231,0.8678086327148926
0.15,0.85,34,1,0.7636863558638365,1.0,79,0.16877051611360494,0.8686715040550537
0.15,0.85,35,1,0.7614715666540469,1.0,56,0.16945891511434116,0.8659443875139953
0.15,0.85,36,1,0.7630795901172897,1.0,72,0.1703413403660261,0.8676804577204543
0.15,0.85,37,1,0.7628489494773487,1.0,53,0.17072378886490416,0.8673416248795446
0.15,0.85,38,1,0.763535024397266,1.0,52,0.16723882844619367,0.8687637648592207
0.15,0.85,39,1,0.7636584030086567,1.0,53,0.16820997065676882,0.8687375381295784
0.15,0.85,40,1,0.7641381511705844,1.0,56,0.16735891508725986,0.8694521340088185
0.15,0.85,41,1,0.7629527716939758,1.0,53,0.16718951235329024,0.868087464518803
0.15,0.85,42,1,0.7630699160948011,1.0,48,0.16512437084351694,0.8685897181979694
0.15,0.85,43,1,0.7631145558327226,1.0,53,0.16893711418977492,0.867969398475596
0.15,0.85,44,1,0.7642626756165696,1.0,65,0.1660150884990855,0.8698357792255377
0.15,0.85,45,1,0.7639481684269267,1.0,56,0.1704461074137113,0.8686838262527888
0.15,0.85,46,1,0.7637410163935591,1.0,47,0.16900656623165966,0.8686941546574244
0.15,0.85,47,1,0.7638265381566827,1.0,62,0.17053815806757855,0.868524487584172
0.15,0.85,48,1,0.7637517301331445,1.0,47,0.1690392608225406,0.8687009894232507
0.15,0.85,49,1,0.7636912513693266,1.0,55,0.16787782435145873,0.8688347973136564
0.15,0.85,50,1,0.7639096267619474,1.0,57,0.1634370983650455,0.869875367067283
0.15,0.85,51,1,0.7641446949168811,1.0,59,0.1685210568740362,0.8692547486891484
0.15,0.85,52,1,0.7633783360545447,1.0,49,0.16853622489640338,0.8683504733177466
0.15,0.85,53,1,0.763297581542436,1.0,60,0.17162426669310535,0.8677105194570245
0.15,0.85,54,1,0.7645618346515516,1.0,52,0.16857709056015005,0.8697356130206223
0.15,0.85,55,1,0.7646341602128591,1.0,62,0.1639392731045597,0.8706391402907951
0.15,0.85,56,1,0.7625479611383026,1.0,50,0.16954906016311047,0.8671948260162777
0.15,0.85,57,1,0.7640699267102277,1.0,69,0.17004814569725038,0.8688972998301647
0.15,0.85,58,1,0.7636787947290288,1.0,64,0.17101904428511885,0.8682658095132483
0.15,0.85,59,1,0.7647809016855245,1.0,61,0.16734945391519432,0.8702099807038184
0.15,0.85,60,1,0.7634380926128242,1.0,54,0.16873052452957962,0.8683864869804557
0.15,0.85,61,1,0.7626290957380389,1.0,42,0.16900925683342122,0.8673855378976776
0.15,0.85,62,1,0.7648718300090055,1.0,57,0.16587259927127182,0.8705775766097823
0.15,0.85,63,1,0.7641856706082011,1.0,72,0.16482378615778379,0.8699554149229801
0.15,0.85,64,1,0.7634267452776308,1.0,52,0.16775844528645223,0.8685446805701916
0.15,0.85,65,1,0.7642903630381467,1.0,63,0.16563009807766743,0.8699362921488194
0.15,0.85,66,1,0.7624487163714576,1.0,46,0.16822613696290317,0.8673115245023796
0.15,0.85,67,1,0.7654958882662489,1.0,67,0.16759378894290083,0.8710080234409577
0.15,0.85,68,1,0.7652340519665637,1.0,80,0.1651353668769303,0.8711338199235584
0.15,0.85,69,1,0.7649233612391995,1.0,55,0.168333016593484,0.8702040102943255
0.15,0.85,70,1,0.7629066335698683,1.0,52,0.1663034270758723,0.868189552362927
0.15,0.85,71,1,0.7636753076520664,1.0,63,0.16814884887114953,0.8687682121428165
0.15,0.85,72,1,0.7623111417502245,1.0,51,0.17017616506593303,0.8668055494003941
0.15,0.85,73,1,0.7642061885365026,1.0,47,0.16782874466301256,0.8694492668671185
0.15,0.85,74,1,0.7632584363438473,1.0,70,0.17059251311804138,0.8678465404425195
0.15,0.85,75,1,0.7639121192562475,1.0,48,0.167819260866277,0.8691049766191837
0.15,0.85,76,1,0.7623402437390744,1.0,65,0.16880591834500927,0.8670815952792043
0.15,0.85,77,1,0.7628206524334952,1.0,45,0.1687924355635463,0.8676491612928983
0.15,0.85,78,1,0.7650981452492506,1.0,63,0.1672466507533241,0.8706013501602966
0.15,0.85,79,1,0.7648876253542947,1.0,69,0.16891304688954578,0.87005960978925
0.15,0.85,80,1,0.7644439844602567,1.0,74,0.16692734552016342,0.8698880972143911
0.15,0.85,81,1,0.7625094954453554,1.0,41,0.16942749438104365,0.8671710250449395
0.15,0.85,82,1,0.76311541297692,1.0,51,0.16840114991459262,0.8680649888114479
0.15,0.85,83,1,0.7636177665305803,1.0,66,0.1655975137503458,0.8691507523153272
0.15,0.85,84,1,0.7633082101405392,1.0,56,0.17521587485246823,0.8670892104854934
0.15,0.85,85,1,0.7628232103149818,1.0,51,0.16482184016333135,0.8683528638711548
0.15,0.85,86,1,0.7626963137771555,1.0,52,0.16927705608412447,0.8674173592523969
0.15,0.85,87,1,0.7634485082531215,1.0,65,0.17062334062405793,0.8680647143053101
0.15,0.85,88,1,0.763291180055533,1.0,54,0.16625587659244098,0.8686503512549025
0.15,0.85,89,1,0.7635012267292779,1.0,57,0.16928989891943383,0.8683620492839558
0.15,0.85,90,1,0.7622966733594547,1.0,50,0.16558112689638255,0.8675994168529383
0.15,0.85,91,1,0.7634078605069904,1.0,54,0.16674469558911928,0.8687013601983796
0.15,0.85,92,1,0.7634652732485196,1.0,75,0.16892969011210762,0.8683833173314163
0.15,0.85,93,1,0.7634799154692663,1.0,56,0.16816127998833633,0.8685361452600194
0.15,0.85,94,1,0.7638776963989634,1.0,64,0.1701073381005542,0.8686607008045654
0.15,0.85,95,1,0.7647084983125956,1.0,73,0.17032691553834142,0.8695993658609933
0.15,0.85,96,1,0.7629595841572157,1.0,40,0.1724759714561378,0.8671625746338761
0.15,0.85,97,1,0.7640819009955734,1.0,59,0.16869407424207172,0.8691503410108973
0.15,0.85,98,1,0.7640206170449098,1.0,49,0.1719681492767499,0.8685004642981139
0.15,0.85,99,1,0.7630476712654114,1.0,51,0.17147481624941757,0.8674428809741159
0.15,0.85,100,1,0.7625950891964055,1.0,41,0.17300674548816525,0.8666400910272711
0.15,0.9,1,1,0.800828656601485,1.0,33,0.21886466557315132,0.9035281844300153
0.15,0.9,2,1,0.8014476034559314,1.0,26,0.22447692084406545,0.9032659592109666
0.15,0.9,3,1,0.8020681269852932,1.0,23,0.228555107204389,0.9032763069466294
0.15,0.9,4,1,0.8020894914756608,1.0,25,0.22901303834759063,0.903220630262968
0.15,0.9,5,1,0.801232078236305,1.0,29,0.22127476331116683,0.903577486752506
0.15,0.9,6,1,0.8018727638141427,1.0,24,0.2265297587684979,0.9034038823516097
0.15,0.9,7,1,0.8022568267155614,1.0,27,0.22875744138968146,0.9034626005965991
0.15,0.9,8,1,0.8013509499117426,1.0,36,0.2222084356759504,0.9035525700710003
0.15,0.9,9,1,0.8010589025047914,1.0,24,0.22118797351039968,0.9033890664449781
0.15,0.9,10,1,0.8017972131315623,1.0,32,0.22451837513629527,0.9036699492483742
0.15,0.9,11,1,0.8007331057332808,1.0,23,0.2183697989477455,0.9035031010483758
0.15,0.9,12,1,0.8017998878171854,1.0,26,0.22547145189645823,0.9035049059208434
0.15,0.9,13,1,0.8015071047794233,1.0,25,0.22541734568012245,0.9031700034440058
0.15,0.9,14,1,0.8009207813182468,1.0,46,0.2182440997709402,0.9037460780618899
0.15,0.9,15,1,0.8017587363742367,1.0,22,0.226368666919797,0.9032981603956087
0.15,0.9,16,1,0.8012785530802207,1.0,26,0.22285904151564565,0.9033525845327929
0.15,0.9,17,1,0.8016065986810035,1.0,25,0.2244027439401573,0.9034661024588001
0.15,0.9,18,1,0.8021979476273895,1.0,24,0.22816830030026877,0.9034972971557044
0.15,0.9,19,1,0.8018504625679889,1.0,24,0.22623014094534763,0.9034305193249256
0.15,0.9,20,1,0.8007743287037714,1.0,36,0.21697654975978328,0.9037974661644752
0.15,0.9,21,1,0.8003411147838558,1.0,25,0.21520864938525786,0.9035997851483141
0.15,0.9,22,1,0.8009654611051468,1.0,42,0.21807423597625805,0.9038286184808335
0.15,0.9,23,1,0.8018514229366772,1.0,26,0.22709122390662748,0.903279693353745
0.15,0.9,24,1,0.8022947210322374,1.0,24,0.23129175711739666,0.9030599499583857
0.15,0.9,25,1,0.801785630491971,1.0,26,0.22477850841422609,0.9036104167409847
0.15,0.9,26,1,0.8013101732927804,1.0,24,0.22166173947243953,0.9036010733787229
0.15,0.9,27,1,0.8029708777370155,1.0,24,0.23426582349578978,0.9033305931913492
0.15,0.9,28,1,0.8014298180829664,1.0,30,0.22180566548580544,0.9037164332471715
0.15,0.9,29,1,0.8015204247422814,1.0,26,0.22375893088012325,0.9034783354238385
0.15,0.9,30,1,0.8020048587435054,1.0,25,0.2262270990038087,0.9036126986975694
0.15,0.9,31,1,0.8014615269672205,1.0,30,0.22331144829906235,0.9034880114380718
0.15,0.9,32,1,0.8009330423613524,1.0,24,0.2208124252792861,0.9033072689052466
0.15,0.9,33,1,0.8013924916667687,1.0,28,0.2221958216406968,0.9036036687301926
0.15,0.9,34,1,0.8010356824193673,1.0,23,0.22171512912778102,0.9032687212355293
0.15,0.9,35,1,0.8013082786839772,1.0,26,0.2234340813442862,0.9032860782145112
0.15,0.9,36,1,0.8016466529222729,1.0,27,0.22331630881550799,0.903704948941113
0.15,0.9,37,1,0.8015751532627152,1.0,27,0.22420189246930372,0.9034645522262585
0.15,0.9,38,1,0.8016862788820637,1.0,26,0.22449596928562243,0.903543392340259
0.15,0.9,39,1,0.801567635255033,1.0,24,0.2254296023904622,0.903239052819369
0.15,0.9,40,1,0.8014666934211978,1.0,25,0.22467497125846228,0.9032534679205041
0.15,0.9,41,1,0.8019037590986537,1.0,24,0.22757987843226868,0.9032550321574279
0.15,0.9,42,1,0.8018865533429478,1.0,23,0.22797883039198966,0.9031643868048814
0.15,0.9,43,1,0.8011736011925394,1.0,24,0.22218013580419607,0.9033489186140115
0.15,0.9,44,1,0.8028361396041134,1.0,33,0.23142335732910047,0.9036736894173514
0.15,0.9,45,1,0.8013988744893751,1.0,26,0.22465972982108198,0.9031763706073089
0.15,0.9,46,1,0.8021092194175032,1.0,22,0.2292891420742573,0.9031951154192515
0.15,0.9,47,1,0.8008890786487617,1.0,25,0.2199352821269695,0.9034103368584897
0.15,0.9,48,1,0.8022991202868068,1.0,38,0.22923885233075653,0.9034274028672862
0.15,0.9,49,1,0.8020000588772482,1.0,24,0.22803596530463177,0.9032878400959448
0.15,0.9,50,1,0.8018668285206724,1.0,28,0.22502325127743802,0.9036627539165376
0.15,0.9,51,1,0.8019909799801388,1.0,35,0.22660596775003086,0.9035295115501576
0.15,0.9,52,1,0.8020328665813912,1.0,23,0.2276330251841749,0.9033975444750176
0.15,0.9,53,1,0.800864710203832,1.0,39,0.21961622882318224,0.9034379716239472
0.15,0.9,54,1,0.8013709773362255,1.0,25,0.22303880290097286,0.9034295963542116
0.15,0.9,55,1,0.801762297886344,1.0,25,0.22615843531383664,0.9033394501050219
0.15,0.9,56,1,0.802438313887755,1.0,26,0.23012894243891252,0.903434085319904
0.15,0.9,57,1,0.801574379500699,1.0,29,0.22467625648582457,0.9033799306209712
0.15,0.9,58,1,0.8015912969138898,1.0,22,0.22531718406644088,0.9032867285928514
0.15,0.9,59,1,0.8020940208462399,1.0,29,0.22864151287853873,0.903291522252305
0.15,0.9,60,1,0.8016794111232844,1.0,24,0.2235353935899184,0.9037048259821138
0.15,0.9,61,1,0.8012257767368872,1.0,25,0.22053138120068572,0.9037012583020998
0.15,0.9,62,1,0.8010720205394695,1.0,22,0.2220400194418258,0.9032541383802305
0.15,0.9,63,1,0.8016968965507809,1.0,24,0.22532634935201543,0.9034093460564458
0.15,0.9,64,1,0.8009902678720365,1.0,26,0.21983473258809075,0.9035471270397917
0.15,0.9,65,1,0.802213716130098,1.0,42,0.2266518230878044,0.9037834619610913
0.15,0.9,66,1,0.8016544031549615,1.0,24,0.22534925944764653,0.9033553108680173
0.15,0.9,67,1,0.8018053585645079,1.0,22,0.22655570402316547,0.9033200034835676
0.15,0.9,68,1,0.8011501209574224,1.0,28,0.22055950551721254,0.9036072883880483
0.15,0.9,69,1,0.8021536872254045,1.0,27,0.2278912141969547,0.9034941236421893
0.15,0.9,70,1,0.8012671646335998,1.0,34,0.22192913896469638,0.9035032868104653
0.15,0.9,71,1,0.8013879886163487,1.0,23,0.22234165295098024,0.903572636086708
0.15,0.9,72,1,0.8017414719993453,1.0,25,0.22497415647440003,0.9035239394449237
0.15,0.9,73,1,0.8014085626198835,1.0,37,0.22263206428199367,0.9035455917383346
0.15,0.9,74,1,0.801774407445279,1.0,24,0.2259601216253293,0.9033886931782115
0.15,0.9,75,1,0.8014518706199957,1.0,25,0.22269246392820732,0.9035858835656055
0.15,0.9,76,1,0.8019924444648439,1.0,26,0.22730617247023555,0.9034076689344805
0.15,0.9,77,1,0.8011264752505273,1.0,24,0.2210015793925946,0.9035014568725156
0.15,0.9,78,1,0.8013667701658683,1.0,26,0.22440744226507944,0.9031831221483605
0.15,0.9,79,1,0.8013601942160165,1.0,28,0.22378956536465894,0.9032844228368443
0.15,0.9,80,1,0.8018242720654192,1.0,26,0.22610310551920818,0.9034221249853386
0.15,0.9,81,1,0.8019937425845127,1.0,23,0.22790857102719375,0.9033028905063921
0.15,0.9,82,1,0.8014069091816766,1.0,23,0.22416787969371274,0.9032726202677877
0.15,0.9,83,1,0.80197505834966,1.0,29,0.22711638727373887,0.9034207061865874
0.15,0.9,84,1,0.8017553992631331,1.0,25,0.22583356003268756,0.9033886650096817
0.15,0.9,85,1,0.8021564859228208,1.0,21,0.22736827764183085,0.9035896991488781
0.15,0.9,86,1,0.8015882267073197,1.0,36,0.2247500837057739,0.9033831931193579
0.15,0.9,87,1,0.8016203058841755,1.0,26,0.22550990035045682,0.9032868480371851
0.15,0.9,88,1,0.8021488226880111,1.0,23,0.2282752067617926,0.9034206372632265
0.15,0.9,89,1,0.8017388588789578,1.0,27,0.2257788595644026,0.9033788587579976
0.15,0.9,90,1,0.801883711950499,1.0,26,0.22600791496732825,0.9035088525945878
0.15,0.9,91,1,0.8012984175717641,1.0,24,0.22310839712124364,0.9033319505924448
0.15,0.9,92,1,0.8016330101880121,1.0,23,0.22506162226473128,0.9033809021744736
0.15,0.9,93,1,0.8008712234497625,1.0,34,0.21823113227891539,0.9036900630681478
0.15,0.9,94,1,0.8015853000803802,1.0,25,0.2263118942602342,0.9031041364015823
0.15,0.9,95,1,0.8014827565505185,1.0,24,0.222775904363427,0.9036074951717705
0.15,0.9,96,1,0.8018611223704101,1.0,32,0.2256081711949275,0.9035528196366713
0.15,0.9,97,1,0.8012318477459235,1.0,28,0.22161613434496247,0.9035169736402102
0.15,0.9,98,1,0.8024641890825898,1.0,47,0.22894138372325135,0.9036740959107088
0.15,0.9,99,1,0.8013058359711848,1.0,28,0.22010431591708474,0.903870810098379
0.15,0.9,100,1,0.8011737057284609,1.0,24,0.22187551629672866,0.90340279798112
0.2,0.85,1,1,0.7883821663769054,1.0,87,0.20145911575597472,0.8919568223688321
0.2,0.85,2,1,0.7873944823345329,1.0,73,0.2014803185319991,0.890791099476154
0.2,0.85,3,1,0.7839246596129433,1.0,75,0.20308799555485965,0.8864252473878979
0.2,0.85,4,1,0.7873355552389725,1.0,73,0.20140000592021348,0.8907359462952215
0.2,0.85,5,1,0.7879568695732005,1.0,68,0.20079028672124957,0.8915745018411897
0.2,0.85,6,1,0.7895706882960111,1.0,86,0.20056718893658035,0.893512482300615
0.2,0.85,7,1,0.7850975434664017,1.0,69,0.20154085993278695,0.8880781346782147
0.2,0.85,8,1,0.7877935545181415,1.0,81,0.20134402453329672,0.8912846480448771
0.2,0.85,9,1,0.7870928361542101,1.0,70,0.20100887387171484,0.8905194177334728
0.2,0.85,10,1,0.7894745364557175,1.0,78,0.20179436887501695,0.8931828013228975
0.2,0.85,11,1,0.7900872817794279,1.0,83,0.20052860897150865,0.8941270475690591
0.2,0.85,12,1,0.7866647770539769,1.0,64,0.20125774778176048,0.8899718998667189
0.2,0.85,13,1,0.7869552687702396,1.0,72,0.20187883418663632,0.890204051343815
0.2,0.85,14,1,0.7852637508620103,1.0,68,0.20232020405067783,0.8881361414757722
0.2,0.85,15,1,0.7850434429619106,1.0,67,0.2021360132039941,0.8879094599780117
0.2,0.85,16,1,0.7878919648225163,1.0,72,0.20099203725315032,0.8914625402759324
0.2,0.85,17,1,0.7879733776124139,1.0,82,0.2008687456090538,0.8915800773777113
0.2,0.85,18,1,0.785894382604879,1.0,78,0.20153150286468174,0.8890172437354997
0.2,0.85,19,1,0.7880249907006291,1.0,82,0.20102228819562187,0.8916137029073935
0.2,0.85,20,1,0.7877026145984581,1.0,85,0.202401388742278,0.8909910662201357
0.2,0.85,21,1,0.7853315168334306,1.0,72,0.20261891385481942,0.8881631526531835
0.2,0.85,22,1,0.786943200427879,1.0,73,0.2011075696986076,0.8903259587918659
0.2,0.85,23,1,0.7865925487055806,1.0,74,0.20165258596440047,0.8898172480128461
0.2,0.85,24,1,0.7870603191875207,1.0,86,0.2013598217360399,0.8904192305024863
0.2,0.85,25,1,0.7878916008143575,1.0,72,0.20176473899958303,0.8913257528993154
0.2,0.85,26,1,0.7884239653413354,1.0,80,0.20114272049601103,0.8920618320787437
0.2,0.85,27,1,0.7907641856596023,1.0,78,0.20059306598986543,0.8949120303072003
0.2,0.85,28,1,0.7890131176323195,1.0,86,0.20062794984874185,0.892845794300008
0.2,0.85,29,1,0.7869062706533598,1.0,75,0.20215870443269032,0.8900970176334764
0.2,0.85,30,1,0.7862278048697707,1.0,80,0.2016413107529078,0.8893901273609796
0.2,0.85,31,1,0.786403735393863,1.0,82,0.20175177098272007,0.8895776114664165
0.2,0.85,32,1,0.7882144888019588,1.0,85,0.20126675857077417,0.8917935000192252
0.2,0.85,33,1,0.7884140114901319,1.0,70,0.20122110117882158,0.8920362897803613
0.2,0.85,34,1,0.7868848967895825,1.0,88,0.20136051719768916,0.8902127284822673
0.2,0.85,35,1,0.784880141573796,1.0,72,0.20243510845834603,0.8876645591824042
0.2,0.85,36,1,0.7891082486803683,1.0,73,0.2011663423215851,0.8928627027436808
0.2,0.85,37,1,0.7877531240746594,1.0,78,0.20117154954717967,0.8912675195795065
0.2,0.85,38,1,0.7870549529977372,1.0,82,0.20220267576241913,0.8902641783922036
0.2,0.85,39,1,0.7865608058964383,1.0,79,0.20157673507513646,0.8897932889825487
0.2,0.85,40,1,0.7867855668819531,1.0,74,0.20157922724157215,0.8900572738773123
0.2,0.85,41,1,0.7875096034291262,1.0,84,0.2013374692825893,0.8909517447491018
0.2,0.85,42,1,0.7873423864169099,1.0,95,0.20199509021933557,0.8906389680988329
0.2,0.85,43,1,0.7873966244188035,1.0,76,0.20180665061219458,0.8907360315611436
