g1_t,g2_t,Run,Dimension,Similaity_ratio,Happy_proportion,Coherence,g1_similarity,g2_similarity
0.9,0.5,49.0,2.0,0.905471,1.0,84.0,903.1577,907.7843
0.5,0.5,50.0,1.0,0.52369624,1.0,32.0,522.6212,524.77124
0.9,0.5,50.0,2.0,0.90548986,1.0,86.0,903.17255,907.8071
0.5,0.5,51.0,1.0,0.5246736,1.0,33.0,523.58966,525.7575
0.9,0.5,51.0,2.0,0.9057347,1.0,95.0,903.1483,908.32117
0.5,0.5,52.0,1.0,0.5232797,1.0,31.0,520.9841,525.57544
0.9,0.5,52.0,2.0,0.90525377,1.0,92.0,903.1419,907.3656
0.5,0.5,53.0,1.0,0.5230691,1.0,31.0,520.1456,525.99255
0.9,0.5,53.0,2.0,0.90543926,1.0,88.0,903.1575,907.72107
0.5,0.5,54.0,1.0,0.524409,1.0,34.0,520.84576,527.9722
0.9,0.5,54.0,2.0,0.90539277,1.0,86.0,903.27576,907.50977
0.5,0.5,55.0,1.0,0.52361256,1.0,32.0,520.6272,526.5979
0.9,0.5,55.0,2.0,0.90553993,1.0,85.0,903.1807,907.8991
0.5,0.5,56.0,1.0,0.5242599,1.0,39.0,522.32477,526.195
0.9,0.5,56.0,2.0,0.9054436,1.0,87.0,903.02936,907.85785
0.5,0.5,57.0,1.0,0.5236772,1.0,38.0,520.7555,526.5989
0.9,0.5,57.0,2.0,0.9056055,1.0,88.0,903.0234,908.1876
0.5,0.5,58.0,1.0,0.5244942,1.0,40.0,521.8779,527.1104
0.9,0.5,58.0,2.0,0.90553015,1.0,87.0,903.1747,907.8856
0.5,0.5,59.0,1.0,0.52368265,1.0,32.0,523.2787,524.0867
0.9,0.5,59.0,2.0,0.9055543,1.0,87.0,903.25085,907.8578
0.5,0.5,60.0,1.0,0.5242564,1.0,26.0,523.35175,525.161
0.9,0.5,60.0,2.0,0.9056502,1.0,90.0,903.2698,908.03064
0.5,0.5,61.0,1.0,0.52444893,1.0,35.0,522.4102,526.4877
0.9,0.5,61.0,2.0,0.9054557,1.0,83.0,903.13806,907.7734
0.5,0.5,62.0,1.0,0.5235352,1.0,30.0,521.15985,525.9105
0.9,0.5,62.0,2.0,0.9054304,1.0,84.0,902.94745,907.91327
0.5,0.5,63.0,1.0,0.5236051,1.0,32.0,520.8897,526.32043
0.9,0.5,63.0,2.0,0.9050429,1.0,90.0,903.24054,906.8452
0.5,0.5,64.0,1.0,0.5240934,1.0,36.0,520.996,527.1908
0.9,0.5,64.0,2.0,0.90553313,1.0,88.0,903.29956,907.7667
0.5,0.5,65.0,1.0,0.52413327,1.0,37.0,521.5729,526.69366
0.9,0.5,65.0,2.0,0.90524334,1.0,87.0,902.954,907.5327
0.5,0.5,66.0,1.0,0.5247923,1.0,38.0,522.96893,526.61566
0.9,0.5,66.0,2.0,0.9050308,1.0,86.0,903.11414,906.9474
0.5,0.5,67.0,1.0,0.5248563,1.0,26.0,523.45917,526.2534
0.9,0.5,67.0,2.0,0.9055859,1.0,85.0,903.3867,907.7851
0.5,0.5,68.0,1.0,0.5249463,1.0,34.0,524.4591,525.4335
0.9,0.5,68.0,2.0,0.9059629,1.0,86.0,903.2989,908.6269
0.5,0.5,69.0,1.0,0.5245404,1.0,32.0,521.7334,527.3474
0.9,0.5,69.0,2.0,0.90529394,1.0,86.0,903.00287,907.585
0.5,0.5,70.0,1.0,0.52382606,1.0,40.0,520.1305,527.5216
0.9,0.5,70.0,2.0,0.9049869,1.0,93.0,903.1569,906.8169
0.5,0.5,71.0,1.0,0.5246189,1.0,35.0,520.87036,528.3675
0.9,0.5,71.0,2.0,0.9059381,1.0,92.0,903.18396,908.6922
0.5,0.5,72.0,1.0,0.52434283,1.0,28.0,522.5359,526.1498
0.9,0.5,72.0,2.0,0.9051352,1.0,85.0,903.15857,907.1118
0.5,0.5,73.0,1.0,0.52442104,1.0,28.0,522.5528,526.28925
0.9,0.5,73.0,2.0,0.9051197,1.0,87.0,903.06964,907.16974
0.5,0.5,74.0,1.0,0.5244384,1.0,39.0,522.55914,526.3177
0.9,0.5,74.0,2.0,0.90542287,1.0,86.0,903.1437,907.7021
0.5,0.5,75.0,1.0,0.5240228,1.0,31.0,521.86523,526.1804
0.9,0.5,75.0,2.0,0.9056694,1.0,89.0,903.399,907.9398
0.5,0.5,76.0,1.0,0.5241117,1.0,34.0,521.6313,526.5921
0.9,0.5,76.0,2.0,0.90572727,1.0,87.0,903.3252,908.1293
0.5,0.5,77.0,1.0,0.52354217,1.0,30.0,520.26434,526.82
0.9,0.5,77.0,2.0,0.90539825,1.0,89.0,903.0889,907.7076
0.5,0.5,78.0,1.0,0.5240768,1.0,35.0,522.1249,526.02875
0.9,0.5,78.0,2.0,0.90494233,1.0,83.0,903.0382,906.84644
0.5,0.5,79.0,1.0,0.52409357,1.0,37.0,522.54987,525.6372
0.9,0.5,79.0,2.0,0.9057617,1.0,90.0,903.10754,908.4159
0.5,0.5,80.0,1.0,0.5242673,1.0,37.0,522.54596,525.9887
0.9,0.5,80.0,2.0,0.9052491,1.0,95.0,902.98157,907.51666
0.5,0.5,81.0,1.0,0.52326083,1.0,36.0,521.6422,524.87946
0.9,0.5,81.0,2.0,0.90602106,1.0,88.0,903.2007,908.84143
0.5,0.5,82.0,1.0,0.52483916,1.0,35.0,522.8065,526.8719
0.9,0.5,82.0,2.0,0.9055226,1.0,87.0,903.05133,907.99384
0.5,0.5,83.0,1.0,0.5250611,1.0,27.0,524.82117,525.301
0.9,0.5,83.0,2.0,0.9052818,1.0,94.0,903.1084,907.4551
0.5,0.5,84.0,1.0,0.52360475,1.0,29.0,521.03906,526.1704
0.9,0.5,84.0,2.0,0.90578216,1.0,86.0,903.31885,908.2455
0.5,0.5,85.0,1.0,0.5245707,1.0,34.0,520.9119,528.22943
0.9,0.5,85.0,2.0,0.90614784,1.0,91.0,903.2773,909.0184
0.5,0.5,86.0,1.0,0.52472734,1.0,44.0,523.17834,526.27637
0.9,0.5,86.0,2.0,0.90515566,1.0,89.0,903.2537,907.05756
0.5,0.5,87.0,1.0,0.52536434,1.0,33.0,523.29535,527.43335
0.9,0.5,87.0,2.0,0.9055888,1.0,90.0,903.17615,908.0015
0.5,0.5,88.0,1.0,0.52401805,1.0,31.0,522.9693,525.06683
0.9,0.5,88.0,2.0,0.905901,1.0,87.0,903.28815,908.51385
0.5,0.5,89.0,1.0,0.52397317,1.0,37.0,520.4019,527.54443
0.9,0.5,89.0,2.0,0.9057844,1.0,86.0,903.2006,908.3683
0.5,0.5,90.0,1.0,0.52414495,1.0,38.0,522.35754,525.9323
0.9,0.5,90.0,2.0,0.9058618,1.0,88.0,903.2561,908.4675
0.5,0.5,91.0,1.0,0.52423614,1.0,29.0,523.70575,524.76654
0.9,0.5,91.0,2.0,0.9056071,1.0,86.0,903.14185,908.0724
0.5,0.5,92.0,1.0,0.5253468,1.0,29.0,523.0622,527.6315
0.9,0.5,92.0,2.0,0.90535897,1.0,86.0,902.9454,907.7725
0.5,0.5,93.0,1.0,0.5246922,1.0,39.0,522.2531,527.1312
0.9,0.5,93.0,2.0,0.9053706,1.0,87.0,903.0752,907.66595
0.5,0.5,94.0,1.0,0.5250556,1.0,29.0,522.7418,527.3694
0.9,0.5,94.0,2.0,0.9051624,1.0,84.0,902.93665,907.3881
0.5,0.5,95.0,1.0,0.5254871,1.0,36.0,523.52484,527.4494
0.9,0.5,95.0,2.0,0.90568066,1.0,93.0,903.1653,908.196
0.5,0.5,96.0,1.0,0.52309513,1.0,33.0,520.25574,525.9345
0.9,0.5,96.0,2.0,0.9054091,1.0,85.0,903.08435,907.73376
0.5,0.5,97.0,1.0,0.5236471,1.0,30.0,520.0559,527.23834
0.9,0.5,97.0,2.0,0.90607303,1.0,86.0,903.4155,908.7306
0.5,0.5,98.0,1.0,0.52342373,1.0,28.0,521.00757,525.8399
0.9,0.5,98.0,2.0,0.90554786,1.0,86.0,902.9662,908.1295
0.5,0.5,99.0,1.0,0.5234359,1.0,32.0,521.5357,525.3361
0.9,0.5,99.0,2.0,0.9057517,1.0,87.0,903.2504,908.253
0.5,0.5,100.0,1.0,0.5238766,1.0,34.0,521.36993,526.38324
0.9,0.5,100.0,2.0,0.90539384,1.0,91.0,903.04126,907.74634
0.5,0.55,1.0,1.0,0.55412674,1.0,44.0,551.01434,557.23914
0.9,0.55,1.0,2.0,0.9059535,1.0,87.0,903.171,908.736
0.5,0.55,2.0,1.0,0.5541141,1.0,41.0,550.2457,557.98254
0.9,0.55,2.0,2.0,0.9056766,1.0,83.0,903.33777,908.0154
0.5,0.55,3.0,1.0,0.55455154,1.0,40.0,552.48834,556.6147
0.9,0.55,3.0,2.0,0.9050725,1.0,83.0,902.766,907.379
0.5,0.55,4.0,1.0,0.5549205,1.0,48.0,553.3973,556.44366
0.9,0.55,4.0,2.0,0.9055101,1.0,81.0,903.1426,907.8777
0.5,0.55,5.0,1.0,0.5554169,1.0,45.0,554.2619,556.57184
0.9,0.55,5.0,2.0,0.9058216,1.0,81.0,903.18463,908.45856
0.5,0.55,6.0,1.0,0.55415785,1.0,49.0,550.8547,557.461
0.9,0.55,6.0,2.0,0.90501094,1.0,79.0,903.05963,906.9622
0.5,0.55,7.0,1.0,0.5545933,1.0,45.0,552.4208,556.76587
0.9,0.55,7.0,2.0,0.90529466,1.0,82.0,903.0794,907.5099
0.5,0.55,8.0,1.0,0.5541753,1.0,47.0,551.4409,556.90967
0.9,0.55,8.0,2.0,0.90596396,1.0,82.0,903.35486,908.573
0.5,0.55,9.0,1.0,0.55404747,1.0,47.0,550.86176,557.23315
0.9,0.55,9.0,2.0,0.905267,1.0,86.0,902.8725,907.6615
0.5,0.55,10.0,1.0,0.5540387,1.0,41.0,551.34015,556.7373
0.9,0.55,10.0,2.0,0.9054506,1.0,82.0,903.1583,907.74286
0.5,0.55,11.0,1.0,0.55632883,1.0,55.0,555.9429,556.7148
0.9,0.55,11.0,2.0,0.90566444,1.0,82.0,903.174,908.15485
0.5,0.55,12.0,1.0,0.55292386,1.0,40.0,548.6464,557.20123
0.9,0.55,12.0,2.0,0.90542156,1.0,78.0,903.0361,907.807
0.5,0.55,13.0,1.0,0.5540426,1.0,43.0,550.5422,557.543
0.9,0.55,13.0,2.0,0.905538,1.0,82.0,903.09033,907.9857
0.5,0.55,14.0,1.0,0.55410975,1.0,41.0,551.68695,556.5326
0.9,0.55,14.0,2.0,0.9056338,1.0,80.0,903.16815,908.0995
0.5,0.55,15.0,1.0,0.5550201,1.0,42.0,552.5458,557.49445
0.9,0.55,15.0,2.0,0.9058941,1.0,82.0,903.1883,908.5999
0.5,0.55,16.0,1.0,0.55634487,1.0,50.0,555.06384,557.62585
0.9,0.55,16.0,2.0,0.9048748,1.0,83.0,902.7988,906.9508
0.5,0.55,17.0,1.0,0.5554085,1.0,49.0,554.32605,556.4909
0.9,0.55,17.0,2.0,0.9052477,1.0,78.0,902.9303,907.5651
0.5,0.55,18.0,1.0,0.55488294,1.0,43.0,552.2241,557.5418
0.9,0.55,18.0,2.0,0.90520495,1.0,83.0,903.0617,907.34827
0.5,0.55,19.0,1.0,0.5538985,1.0,41.0,550.3374,557.45966
0.9,0.55,19.0,2.0,0.905752,1.0,80.0,903.24225,908.2617
0.5,0.55,20.0,1.0,0.5540452,1.0,44.0,550.8605,557.2299
0.9,0.55,20.0,2.0,0.90482986,1.0,80.0,903.0731,906.58655
0.5,0.55,21.0,1.0,0.5560289,1.0,45.0,555.7984,556.2594
0.9,0.55,21.0,2.0,0.905466,1.0,81.0,903.2992,907.6329
0.5,0.55,22.0,1.0,0.55669105,1.0,44.0,555.78705,557.59503
0.9,0.55,22.0,2.0,0.9049204,1.0,81.0,902.86365,906.9771
0.5,0.55,23.0,1.0,0.5543576,1.0,39.0,551.0189,557.6962
0.9,0.55,23.0,2.0,0.90562177,1.0,82.0,903.16986,908.07367
0.5,0.55,24.0,1.0,0.55498546,1.0,43.0,552.1015,557.86945
0.9,0.55,24.0,2.0,0.9055468,1.0,85.0,903.2233,907.87024
0.5,0.55,25.0,1.0,0.55503917,1.0,39.0,553.4495,556.6288
0.9,0.55,25.0,2.0,0.9060993,1.0,79.0,903.2763,908.9223
0.5,0.55,26.0,1.0,0.5545832,1.0,40.0,551.8171,557.34924
0.9,0.55,26.0,2.0,0.90564805,1.0,81.0,903.2115,908.08466
0.5,0.55,27.0,1.0,0.55362326,1.0,37.0,550.16266,557.0839
0.9,0.55,27.0,2.0,0.9054063,1.0,82.0,903.0172,907.79535
0.5,0.55,28.0,1.0,0.55512476,1.0,48.0,553.1464,557.1031
0.9,0.55,28.0,2.0,0.9050297,1.0,84.0,902.9452,907.1142
0.5,0.55,29.0,1.0,0.5552691,1.0,45.0,553.1333,557.40497
0.9,0.55,29.0,2.0,0.9048521,1.0,79.0,902.8968,906.8074
0.5,0.55,30.0,1.0,0.55432653,1.0,44.0,551.4804,557.17267
0.9,0.55,30.0,2.0,0.90534323,1.0,82.0,903.1433,907.54315
0.5,0.55,31.0,1.0,0.55411786,1.0,41.0,550.6413,557.5944
0.9,0.55,31.0,2.0,0.90603316,1.0,86.0,903.2271,908.8392
0.5,0.55,32.0,1.0,0.553928,1.0,42.0,551.25757,556.59845
0.9,0.55,32.0,2.0,0.90506405,1.0,82.0,903.17096,906.95715
0.5,0.55,33.0,1.0,0.5537787,1.0,38.0,550.8654,556.692
0.9,0.55,33.0,2.0,0.9058276,1.0,82.0,903.1932,908.46204
0.5,0.55,34.0,1.0,0.5554596,1.0,41.0,553.1274,557.7918
0.9,0.55,34.0,2.0,0.90528554,1.0,79.0,903.14075,907.43024
0.5,0.55,35.0,1.0,0.5543313,1.0,48.0,552.0458,556.6168
0.9,0.55,35.0,2.0,0.9054925,1.0,78.0,903.16296,907.82196
0.5,0.55,36.0,1.0,0.55502975,1.0,45.0,552.4461,557.61334
0.9,0.55,36.0,2.0,0.90546817,1.0,82.0,903.2508,907.68555
0.5,0.55,37.0,1.0,0.5548669,1.0,48.0,552.89606,556.8378
0.9,0.55,37.0,2.0,0.905488,1.0,85.0,903.38354,907.5925
0.5,0.55,38.0,1.0,0.5552317,1.0,44.0,552.3136,558.1497
0.9,0.55,38.0,2.0,0.9054735,1.0,84.0,903.20905,907.738
0.5,0.55,39.0,1.0,0.55591565,1.0,42.0,554.2287,557.6026
0.9,0.55,39.0,2.0,0.90625876,1.0,84.0,903.38434,909.13324
0.5,0.55,40.0,1.0,0.5532454,1.0,38.0,549.5064,556.98444
0.9,0.55,40.0,2.0,0.9053227,1.0,83.0,903.2281,907.4173
0.5,0.55,41.0,1.0,0.55380267,1.0,52.0,550.6764,556.9289
0.9,0.55,41.0,2.0,0.9052451,1.0,86.0,902.9622,907.5281
0.5,0.55,42.0,1.0,0.5552907,1.0,44.0,553.5246,557.05676
0.9,0.55,42.0,2.0,0.90576583,1.0,80.0,903.1907,908.341
0.5,0.55,43.0,1.0,0.5555762,1.0,47.0,554.6541,556.49835
0.9,0.55,43.0,2.0,0.905592,1.0,85.0,903.0169,908.1672
0.5,0.55,44.0,1.0,0.5549291,1.0,52.0,552.7423,557.1158
0.9,0.55,44.0,2.0,0.9054808,1.0,87.0,903.1884,907.77325
0.5,0.55,45.0,1.0,0.55397034,1.0,49.0,551.4803,556.4603
0.9,0.55,45.0,2.0,0.9056716,1.0,86.0,903.17633,908.1669
0.5,0.55,46.0,1.0,0.5533941,1.0,42.0,550.3483,556.43976
0.9,0.55,46.0,2.0,0.9059099,1.0,84.0,902.9785,908.84125
0.5,0.55,47.0,1.0,0.55391824,1.0,49.0,550.83563,557.0008
0.9,0.55,47.0,2.0,0.9057395,1.0,83.0,903.0134,908.4656
0.5,0.55,48.0,1.0,0.5548645,1.0,45.0,552.85913,556.8699
0.9,0.55,48.0,2.0,0.9053585,1.0,82.0,903.3061,907.4109
0.5,0.55,49.0,1.0,0.55474114,1.0,48.0,552.80994,556.6723
0.9,0.55,49.0,2.0,0.9050949,1.0,81.0,903.2794,906.91034
0.5,0.55,50.0,1.0,0.5545593,1.0,46.0,551.8436,557.2749
0.9,0.55,50.0,2.0,0.9052542,1.0,80.0,903.1521,907.3563
0.5,0.55,51.0,1.0,0.55550826,1.0,43.0,554.7286,556.28796
0.9,0.55,51.0,2.0,0.9059366,1.0,80.0,903.48773,908.38544
0.5,0.55,52.0,1.0,0.5545186,1.0,43.0,551.85803,557.1791
0.9,0.55,52.0,2.0,0.905284,1.0,83.0,903.04016,907.5278
0.5,0.55,53.0,1.0,0.55571467,1.0,42.0,554.4103,557.0191
0.9,0.55,53.0,2.0,0.9056709,1.0,79.0,903.0002,908.3416
0.5,0.55,54.0,1.0,0.55525196,1.0,42.0,553.5712,556.93274
0.9,0.55,54.0,2.0,0.9053467,1.0,87.0,902.8974,907.79596
0.5,0.55,55.0,1.0,0.55417776,1.0,49.0,552.709,555.6465
0.9,0.55,55.0,2.0,0.9055087,1.0,83.0,903.20996,907.80743
0.5,0.55,56.0,1.0,0.55474985,1.0,45.0,552.41376,557.0859
0.9,0.55,56.0,2.0,0.9058314,1.0,79.0,903.01654,908.64624
0.5,0.55,57.0,1.0,0.5542638,1.0,48.0,551.2382,557.28937
0.9,0.55,57.0,2.0,0.9054697,1.0,80.0,903.17725,907.7621
0.5,0.55,58.0,1.0,0.55498886,1.0,52.0,553.1885,556.7892
0.9,0.55,58.0,2.0,0.9052458,1.0,77.0,902.80225,907.68933
0.5,0.55,59.0,1.0,0.5552678,1.0,50.0,553.5122,557.0234
0.9,0.55,59.0,2.0,0.90566254,1.0,81.0,903.2956,908.0294
0.5,0.55,60.0,1.0,0.5544986,1.0,40.0,552.4379,556.5594
0.9,0.55,60.0,2.0,0.90568054,1.0,82.0,903.2302,908.1309
0.5,0.55,61.0,1.0,0.55320066,1.0,41.0,549.8477,556.55365
0.9,0.55,61.0,2.0,0.905424,1.0,85.0,903.1736,907.6744
0.5,0.55,62.0,1.0,0.55419767,1.0,48.0,552.251,556.14435
0.9,0.55,62.0,2.0,0.9057225,1.0,85.0,903.3069,908.1381
0.5,0.55,63.0,1.0,0.5548585,1.0,55.0,553.0819,556.63513
0.9,0.55,63.0,2.0,0.90560037,1.0,83.0,903.18524,908.0155
0.5,0.55,64.0,1.0,0.55465555,1.0,48.0,551.8218,557.4893
0.9,0.55,64.0,2.0,0.9051839,1.0,81.0,902.9235,907.44434
0.5,0.55,65.0,1.0,0.55605155,1.0,43.0,555.4814,556.6217
0.9,0.55,65.0,2.0,0.9061078,1.0,80.0,903.3658,908.8498
0.5,0.55,66.0,1.0,0.5547514,1.0,46.0,552.75146,556.7513
0.9,0.55,66.0,2.0,0.90542203,1.0,82.0,902.88306,907.961
0.5,0.55,67.0,1.0,0.5558907,1.0,49.0,554.6241,557.1573
0.9,0.55,67.0,2.0,0.90563524,1.0,78.0,903.1143,908.1562
0.5,0.55,68.0,1.0,0.5534811,1.0,39.0,549.5479,557.41425
0.9,0.55,68.0,2.0,0.90564376,1.0,76.0,903.336,907.9516
0.5,0.55,69.0,1.0,0.5543782,1.0,40.0,551.74274,557.0137
0.9,0.55,69.0,2.0,0.906043,1.0,81.0,903.19684,908.88916
0.5,0.55,70.0,1.0,0.55379003,1.0,46.0,551.2681,556.3119
0.9,0.55,70.0,2.0,0.90581024,1.0,90.0,903.3109,908.3096
0.5,0.55,71.0,1.0,0.554008,1.0,41.0,550.6903,557.32574
0.9,0.55,71.0,2.0,0.90532345,1.0,81.0,903.01465,907.6323
0.5,0.55,72.0,1.0,0.55427104,1.0,40.0,551.4715,557.07056
0.9,0.55,72.0,2.0,0.90552926,1.0,80.0,903.1732,907.8853
0.5,0.55,73.0,1.0,0.554089,1.0,41.0,551.7504,556.4276
0.9,0.55,73.0,2.0,0.9056484,1.0,84.0,903.27423,908.0225
0.5,0.55,74.0,1.0,0.5544538,1.0,42.0,551.614,557.2935
0.9,0.55,74.0,2.0,0.9048184,1.0,88.0,903.0913,906.5455
0.5,0.55,75.0,1.0,0.55561006,1.0,39.0,554.4588,556.7614
0.9,0.55,75.0,2.0,0.90557426,1.0,80.0,903.0573,908.09125
0.5,0.55,76.0,1.0,0.5557251,1.0,47.0,554.5372,556.91296
0.9,0.55,76.0,2.0,0.9054145,1.0,78.0,903.36066,907.4683
0.5,0.55,77.0,1.0,0.55501133,1.0,47.0,552.4902,557.5324
0.9,0.55,77.0,2.0,0.9048818,1.0,84.0,903.1048,906.65875
0.5,0.55,78.0,1.0,0.5551996,1.0,41.0,553.85535,556.5439
0.9,0.55,78.0,2.0,0.9056535,1.0,85.0,903.34686,907.96014
0.5,0.55,79.0,1.0,0.5543099,1.0,39.0,551.63947,556.98035
0.9,0.55,79.0,2.0,0.90566576,1.0,82.0,903.19586,908.1356
0.5,0.55,80.0,1.0,0.55404615,1.0,46.0,550.76025,557.33203
0.9,0.55,80.0,2.0,0.9057591,1.0,81.0,903.1559,908.36237
0.5,0.55,81.0,1.0,0.5554375,1.0,41.0,553.84143,557.0336
0.9,0.55,81.0,2.0,0.9053018,1.0,78.0,903.09686,907.5068
0.5,0.55,82.0,1.0,0.5554353,1.0,39.0,554.10455,556.766
0.9,0.55,82.0,2.0,0.9060182,1.0,85.0,903.2279,908.8085
0.5,0.55,83.0,1.0,0.55311054,1.0,42.0,549.4233,556.7978
0.9,0.55,83.0,2.0,0.9053962,1.0,85.0,903.0724,907.72003
0.5,0.55,84.0,1.0,0.55352527,1.0,44.0,550.396,556.6545
0.9,0.55,84.0,2.0,0.9050056,1.0,83.0,902.9779,907.0332
0.5,0.55,85.0,1.0,0.555588,1.0,45.0,554.08936,557.08673
0.9,0.55,85.0,2.0,0.9055404,1.0,79.0,903.016,908.06476
0.5,0.55,86.0,1.0,0.5534888,1.0,43.0,549.74457,557.2329
0.9,0.55,86.0,2.0,0.9057585,1.0,87.0,903.3801,908.1369
0.5,0.55,87.0,1.0,0.55422455,1.0,47.0,552.0375,556.4116
0.9,0.55,87.0,2.0,0.90536255,1.0,80.0,903.00006,907.725
0.5,0.55,88.0,1.0,0.5545742,1.0,38.0,552.7589,556.38947
0.9,0.55,88.0,2.0,0.9052038,1.0,85.0,903.0716,907.33606
0.5,0.55,89.0,1.0,0.5550537,1.0,41.0,552.97534,557.1321
0.9,0.55,89.0,2.0,0.906155,1.0,78.0,903.3183,908.99164
0.5,0.55,90.0,1.0,0.55565846,1.0,41.0,553.9952,557.32166
0.9,0.55,90.0,2.0,0.9058454,1.0,78.0,903.2738,908.41705
0.5,0.55,91.0,1.0,0.5535194,1.0,44.0,549.729,557.30975
0.9,0.55,91.0,2.0,0.9054685,1.0,80.0,903.1449,907.7921
0.5,0.55,92.0,1.0,0.55369705,1.0,46.0,550.5272,556.8669
0.9,0.55,92.0,2.0,0.90582776,1.0,82.0,903.1691,908.4864
0.5,0.55,93.0,1.0,0.5552365,1.0,49.0,552.6263,557.84674
0.9,0.55,93.0,2.0,0.9054427,1.0,84.0,902.902,907.98346
0.5,0.55,94.0,1.0,0.5558066,1.0,51.0,554.2657,557.3474
0.9,0.55,94.0,2.0,0.90551096,1.0,84.0,902.97614,908.04584
0.5,0.55,95.0,1.0,0.55509317,1.0,43.0,553.01917,557.1672
0.9,0.55,95.0,2.0,0.9056731,1.0,82.0,903.4492,907.897
0.5,0.55,96.0,1.0,0.55385554,1.0,39.0,551.061,556.6501
0.9,0.55,96.0,2.0,0.9055029,1.0,83.0,903.18536,907.8204
0.5,0.55,97.0,1.0,0.5549271,1.0,39.0,552.42487,557.4294
0.9,0.55,97.0,2.0,0.90558475,1.0,83.0,903.3188,907.8507
0.5,0.55,98.0,1.0,0.5535027,1.0,43.0,549.30383,557.70154
0.9,0.55,98.0,2.0,0.90537703,1.0,78.0,903.06744,907.68665
0.5,0.55,99.0,1.0,0.5560372,1.0,46.0,555.18634,556.8881
0.9,0.55,99.0,2.0,0.9054179,1.0,82.0,903.24255,907.5933
0.5,0.55,100.0,1.0,0.5553316,1.0,41.0,553.57056,557.0926
0.9,0.55,100.0,2.0,0.9058697,1.0,80.0,903.16187,908.57764
0.5,0.6,1.0,1.0,0.6001278,1.0,47.0,597.15466,603.1009
0.9,0.6,1.0,2.0,0.9057083,1.0,76.0,903.1432,908.2735
0.5,0.6,2.0,1.0,0.6001865,1.0,49.0,597.20013,603.17285
0.9,0.6,2.0,2.0,0.9059463,1.0,76.0,903.0434,908.8493
0.5,0.6,3.0,1.0,0.600537,1.0,52.0,597.92163,603.15234
0.9,0.6,3.0,2.0,0.9054227,1.0,75.0,902.8903,907.95496
0.5,0.6,4.0,1.0,0.6005019,1.0,50.0,598.05334,602.95044
0.9,0.6,4.0,2.0,0.905186,1.0,77.0,903.0549,907.3172
0.5,0.6,5.0,1.0,0.6013809,1.0,49.0,599.6155,603.1463
0.9,0.6,5.0,2.0,0.90552723,1.0,73.0,903.3735,907.6811
0.5,0.6,6.0,1.0,0.60066104,1.0,51.0,598.3858,602.9363
0.9,0.6,6.0,2.0,0.9058339,1.0,74.0,903.1977,908.4701
0.5,0.6,7.0,1.0,0.6009848,1.0,52.0,598.7114,603.2582
0.9,0.6,7.0,2.0,0.90559417,1.0,76.0,903.48846,907.6999
0.5,0.6,8.0,1.0,0.60244447,1.0,53.0,601.7869,603.10205
0.9,0.6,8.0,2.0,0.9060019,1.0,76.0,903.16394,908.83984
0.5,0.6,9.0,1.0,0.6000496,1.0,56.0,596.8491,603.25006
0.9,0.6,9.0,2.0,0.9055722,1.0,74.0,903.14655,907.99786
0.5,0.6,10.0,1.0,0.60108584,1.0,49.0,599.16187,603.00977
0.9,0.6,10.0,2.0,0.9057579,1.0,75.0,903.11115,908.40466
0.5,0.6,11.0,1.0,0.6002065,1.0,50.0,597.3196,603.09344
0.9,0.6,11.0,2.0,0.90676737,1.0,73.0,903.3797,910.15497
0.5,0.6,12.0,1.0,0.6023712,1.0,53.0,601.68774,603.05475
0.9,0.6,12.0,2.0,0.9052138,1.0,75.0,903.001,907.4266
0.5,0.6,13.0,1.0,0.6022554,1.0,55.0,601.455,603.0557
0.9,0.6,13.0,2.0,0.9053591,1.0,77.0,903.1561,907.5621
0.5,0.6,14.0,1.0,0.6017207,1.0,58.0,600.38574,603.0557
0.9,0.6,14.0,2.0,0.90582633,1.0,72.0,903.15906,908.4936
0.5,0.6,15.0,1.0,0.60133404,1.0,54.0,599.4455,603.22266
0.9,0.6,15.0,2.0,0.9054928,1.0,73.0,903.2833,907.7023
0.5,0.6,16.0,1.0,0.60074353,1.0,57.0,598.3919,603.0952
0.9,0.6,16.0,2.0,0.90505683,1.0,83.0,902.9407,907.1729
0.5,0.6,17.0,1.0,0.6006133,1.0,48.0,598.14075,603.08594
0.9,0.6,17.0,2.0,0.9053715,1.0,76.0,902.8911,907.85187
0.5,0.6,18.0,1.0,0.60030603,1.0,46.0,597.3834,603.2286
0.9,0.6,18.0,2.0,0.9059394,1.0,76.0,903.3025,908.57635
0.5,0.6,19.0,1.0,0.6009813,1.0,50.0,598.8083,603.15424
0.9,0.6,19.0,2.0,0.9056799,1.0,81.0,903.06146,908.2982
0.5,0.6,20.0,1.0,0.6000131,1.0,65.0,596.74725,603.279
0.9,0.6,20.0,2.0,0.9056632,1.0,78.0,902.9987,908.32764
0.5,0.6,21.0,1.0,0.59929544,1.0,57.0,595.4955,603.09546
0.9,0.6,21.0,2.0,0.9062897,1.0,77.0,903.2567,909.32275
0.5,0.6,22.0,1.0,0.59979516,1.0,50.0,596.5519,603.03845
0.9,0.6,22.0,2.0,0.9049965,1.0,80.0,903.2286,906.76447
0.5,0.6,23.0,1.0,0.6001278,1.0,55.0,597.1424,603.1132
0.9,0.6,23.0,2.0,0.904722,1.0,72.0,902.8708,906.5732
0.5,0.6,24.0,1.0,0.6006081,1.0,51.0,598.15063,603.06555
